date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,is_day,shortwave_radiation_instant
2024-01-01 00:00:00+00:00,9.35,74.2563,7.5530157,0.0,0.0,8.0,3.9763298,84.805664,1.0,138.8211
2024-01-01 01:00:00+00:00,10.95,66.494934,8.805505,0.0,0.0,7.0,6.28713,76.75947,1.0,320.18063
2024-01-01 02:00:00+00:00,12.15,61.425156,10.028294,0.0,0.0,11.0,6.130579,86.63361,1.0,474.19724
2024-01-01 03:00:00+00:00,13.35,56.784046,11.048734,0.0,0.0,9.0,7.5685663,92.72626,1.0,592.8477
2024-01-01 04:00:00+00:00,14.45,52.872417,12.333738,0.0,0.0,13.0,9.422101,96.581856,1.0,645.10364
2024-01-01 05:00:00+00:00,14.75,50.607967,12.077633,0.0,0.0,12.0,12.015589,98.61557,1.0,602.83844
2024-01-01 06:00:00+00:00,14.7,48.511982,11.490798,0.0,0.0,15.0,13.202726,101.003494,1.0,535.51447
2024-01-01 07:00:00+00:00,14.0,49.524143,10.635234,0.0,0.0,4.0,12.783802,99.72751,1.0,384.6856
2024-01-01 08:00:00+00:00,12.9,54.91106,9.81952,0.0,0.0,0.0,11.440978,102.72436,1.0,218.37459
2024-01-01 09:00:00+00:00,11.45,63.658726,8.943024,0.0,0.0,0.0,8.557102,104.62092,1.0,42.77562
2024-01-01 10:00:00+00:00,9.7,76.40747,7.9809103,0.0,0.0,0.0,4.5536795,108.43504,0.0,0.0
2024-01-01 11:00:00+00:00,8.8,80.339584,6.9088364,0.0,0.0,0.0,5.506941,101.3099,0.0,0.0
2024-01-01 12:00:00+00:00,9.9,72.56856,8.315371,0.0,0.0,2.0,2.8116899,50.194473,0.0,0.0
2024-01-01 13:00:00+00:00,10.45,72.922295,9.09995,0.0,0.0,2.0,2.0991426,30.963696,0.0,0.0
2024-01-01 14:00:00+00:00,10.05,75.67684,8.687311,0.0,0.0,3.0,2.4149535,26.564985,0.0,0.0
2024-01-01 15:00:00+00:00,9.55,80.722046,8.32225,0.0,0.0,4.0,2.1897945,9.462248,0.0,0.0
2024-01-01 16:00:00+00:00,8.7,88.163864,7.5142937,0.0,0.0,11.0,2.6208394,344.05453,0.0,0.0
2024-01-01 17:00:00+00:00,7.0,98.97692,5.597722,0.0,0.0,17.0,4.1046314,322.12494,0.0,0.0
2024-01-01 18:00:00+00:00,5.9,99.99999,3.949091,0.0,3.0,97.0,6.3690495,317.29062,0.0,0.0
2024-01-01 19:00:00+00:00,5.2,100.0,2.9828014,0.0,1.0,21.0,7.145796,310.91428,0.0,0.0
2024-01-01 20:00:00+00:00,4.85,98.614395,2.5507436,0.0,0.0,15.0,6.9153743,308.65982,0.0,0.0
2024-01-01 21:00:00+00:00,4.9,94.560974,2.4890237,0.0,0.0,6.0,6.9153743,308.65982,0.0,0.0
2024-01-01 22:00:00+00:00,6.2,92.664215,4.08539,0.0,0.0,2.0,6.297428,300.96368,0.0,0.0
2024-01-01 23:00:00+00:00,5.35,93.92129,2.9617195,0.0,0.0,1.0,7.24486,296.56497,1.0,0.0
2024-01-02 00:00:00+00:00,8.5,85.163536,6.759304,0.0,0.0,1.0,5.315336,298.30066,1.0,139.35577
2024-01-02 01:00:00+00:00,10.75,73.99064,9.146351,0.0,0.0,14.0,4.6102495,308.65982,1.0,305.19455
2024-01-02 02:00:00+00:00,13.5,63.249695,12.203928,0.0,0.0,0.0,3.0547013,315.0001,1.0,478.9616
2024-01-02 03:00:00+00:00,15.4,58.291676,14.55051,0.0,0.0,0.0,1.5273507,44.999897,1.0,600.5321
2024-01-02 04:00:00+00:00,16.8,55.162132,16.448788,0.0,0.0,0.0,2.4149535,116.56499,1.0,650.4165
2024-01-02 05:00:00+00:00,17.85,52.685238,17.30813,0.0,0.0,0.0,4.39436,124.992096,1.0,629.4223
2024-01-02 06:00:00+00:00,18.35,51.404182,17.091251,0.0,0.0,0.0,6.696387,126.25393,1.0,541.3795
2024-01-02 07:00:00+00:00,18.3,52.26998,16.554031,0.0,0.0,0.0,9.0,126.86999,1.0,398.8995
2024-01-02 08:00:00+00:00,17.65,54.635242,15.72814,0.0,0.0,5.0,10.296251,126.46933,1.0,221.17181
2024-01-02 09:00:00+00:00,15.85,62.08254,14.40513,0.0,0.0,12.0,7.386582,136.97493,1.0,44.155815
2024-01-02 10:00:00+00:00,13.4,73.45582,12.169086,0.0,3.0,96.0,6.193674,144.46223,0.0,0.0
2024-01-02 11:00:00+00:00,13.9,71.588356,13.018963,0.0,3.0,100.0,3.9763298,185.19434,0.0,0.0
2024-01-02 12:00:00+00:00,12.65,80.598976,11.829834,0.0,3.0,83.0,4.5820518,224.9999,0.0,0.0
2024-01-02 13:00:00+00:00,12.65,88.50626,12.451534,0.9,53.0,88.0,3.0758414,249.44386,0.0,0.0
2024-01-02 14:00:00+00:00,12.7,87.341,12.523207,0.0,2.0,78.0,2.6208394,195.94547,0.0,0.0
2024-01-02 15:00:00+00:00,13.15,82.30194,12.908665,0.0,3.0,100.0,2.16,180.0,0.0,0.0
2024-01-02 16:00:00+00:00,13.3,81.50061,13.268648,0.0,3.0,100.0,0.71999997,180.0,0.0,0.0
2024-01-02 17:00:00+00:00,12.45,89.674614,12.385115,0.0,0.0,9.0,2.16,180.0,0.0,0.0
2024-01-02 18:00:00+00:00,12.55,86.74686,12.18655,0.0,1.0,26.0,3.396233,237.99466,0.0,0.0
2024-01-02 19:00:00+00:00,12.5,87.32242,12.066589,0.0,1.0,45.0,3.9763298,264.80566,0.0,0.0
2024-01-02 20:00:00+00:00,10.75,91.36911,9.578784,0.0,1.0,31.0,6.9899354,281.88864,0.0,0.0
2024-01-02 21:00:00+00:00,10.65,85.39577,9.22405,0.0,0.0,1.0,6.725354,285.52417,0.0,0.0
2024-01-02 22:00:00+00:00,10.15,83.045975,8.200328,0.0,0.0,5.0,8.766573,289.1791,0.0,0.0
2024-01-02 23:00:00+00:00,9.35,85.54849,7.365118,0.0,1.0,24.0,8.427383,289.9832,1.0,0.0
2024-01-03 00:00:00+00:00,10.4,80.01322,8.112052,0.0,0.0,14.0,10.587917,287.81897,1.0,107.1662
2024-01-03 01:00:00+00:00,12.8,71.38037,10.654206,0.0,0.0,18.0,10.703569,289.6539,1.0,260.8975
2024-01-03 02:00:00+00:00,13.85,66.432175,11.49166,0.0,0.0,9.0,12.074766,296.56497,1.0,410.87766
2024-01-03 03:00:00+00:00,14.55,62.84314,11.9161625,0.0,1.0,28.0,13.70839,299.93143,1.0,523.77057
2024-01-03 04:00:00+00:00,15.65,57.56183,13.088266,0.0,1.0,49.0,14.20062,300.46545,1.0,599.64075
2024-01-03 05:00:00+00:00,17.0,50.86721,14.299524,0.0,0.0,6.0,15.315873,293.55228,1.0,603.3087
2024-01-03 06:00:00+00:00,18.0,45.98301,15.003252,0.0,0.0,5.0,14.84318,292.83368,1.0,532.38544
2024-01-03 07:00:00+00:00,18.75,42.381535,16.483347,0.0,0.0,16.0,8.225035,293.1986,1.0,391.48932
2024-01-03 08:00:00+00:00,17.45,45.512222,14.887768,0.0,2.0,69.0,10.028439,111.03758,1.0,207.39163
2024-01-03 09:00:00+00:00,13.4,70.05327,10.794585,0.0,0.0,18.0,14.372974,112.067955,1.0,42.290882
2024-01-03 10:00:00+00:00,10.85,81.17594,9.336424,0.0,0.0,18.0,6.3690495,132.70937,0.0,0.0
2024-01-03 11:00:00+00:00,12.45,68.44379,11.114971,0.0,1.0,22.0,3.563818,135.0001,0.0,0.0
2024-01-03 12:00:00+00:00,12.15,68.14723,10.990587,0.0,0.0,15.0,1.8,360.0,0.0,0.0
2024-01-03 13:00:00+00:00,12.3,75.28016,11.342189,0.0,2.0,53.0,3.0758414,20.556128,0.0,0.0
2024-01-03 14:00:00+00:00,12.15,75.768265,11.130011,0.0,2.0,78.0,3.4152596,18.435053,0.0,0.0
2024-01-03 15:00:00+00:00,9.65,85.28842,8.019669,0.0,3.0,82.0,6.4096174,38.157276,0.0,0.0
2024-01-03 16:00:00+00:00,9.15,87.00511,7.4030733,0.0,0.0,13.0,6.8777895,42.878906,0.0,0.0
2024-01-03 17:00:00+00:00,8.3,86.02813,6.1328726,0.0,0.0,1.0,8.161764,48.57643,0.0,0.0
2024-01-03 18:00:00+00:00,7.75,78.251015,5.142336,0.0,0.0,0.0,8.404285,43.26433,0.0,0.0
2024-01-03 19:00:00+00:00,10.35,63.853203,8.08559,0.0,0.0,0.0,5.506941,11.3098955,0.0,0.0
2024-01-03 20:00:00+00:00,7.8,75.826,5.535468,0.0,0.0,0.0,5.506941,348.6901,0.0,0.0
2024-01-03 21:00:00+00:00,6.55,84.05945,4.316063,0.0,0.0,0.0,5.634891,333.43503,0.0,0.0
2024-01-03 22:00:00+00:00,5.6,95.252464,3.4430609,0.0,0.0,0.0,6.297428,329.03632,0.0,0.0
2024-01-03 23:00:00+00:00,3.85,99.64916,1.1896043,0.0,0.0,0.0,8.217153,331.1893,1.0,0.0
2024-01-04 00:00:00+00:00,7.2,88.642975,5.088501,0.0,0.0,0.0,6.792466,327.99466,1.0,149.44562
2024-01-04 01:00:00+00:00,10.2,60.742027,7.562434,0.0,0.0,3.0,6.9527545,338.74942,1.0,343.8799
2024-01-04 02:00:00+00:00,11.65,49.931973,8.547093,0.0,0.0,7.0,8.435069,39.805527,1.0,474.80936
2024-01-04 03:00:00+00:00,12.7,48.295403,9.804948,0.0,0.0,17.0,8.217153,61.189304,1.0,604.1347
2024-01-04 04:00:00+00:00,13.6,46.689556,11.180049,0.0,0.0,16.0,7.628263,70.70986,1.0,631.4582
2024-01-04 05:00:00+00:00,14.35,45.754124,12.029259,0.0,0.0,10.0,8.350138,82.56869,1.0,626.9801
2024-01-04 06:00:00+00:00,14.7,44.89047,12.070482,0.0,0.0,2.0,8.64,90.0,1.0,554.0589
2024-01-04 07:00:00+00:00,14.65,44.559113,11.610994,0.0,0.0,0.0,9.3876505,94.39862,1.0,421.34464
2024-01-04 08:00:00+00:00,14.05,46.4863,11.039485,0.0,0.0,0.0,9.255571,103.49575,1.0,238.90265
2024-01-04 09:00:00+00:00,12.35,56.52819,10.15377,0.0,0.0,0.0,5.2416787,105.945465,1.0,51.091167
2024-01-04 10:00:00+00:00,12.25,59.343243,10.3069725,0.0,0.0,0.0,4.3349743,85.23644,0.0,0.0
2024-01-04 11:00:00+00:00,11.35,69.16707,10.01331,0.0,0.0,0.0,2.16,360.0,0.0,0.0
2024-01-04 12:00:00+00:00,10.3,79.99904,9.099266,0.0,0.0,0.0,2.968636,345.9637,0.0,0.0
2024-01-04 13:00:00+00:00,9.75,88.55695,8.980671,0.0,0.0,4.0,1.609969,333.43503,0.0,0.0
2024-01-04 14:00:00+00:00,8.9,96.02245,7.8966885,0.0,0.0,1.0,3.8268526,318.81415,0.0,0.0
2024-01-04 15:00:00+00:00,8.35,97.32095,6.998659,0.0,0.0,0.0,5.6002855,315.0001,0.0,0.0
2024-01-04 16:00:00+00:00,6.2,97.612114,4.0743694,0.0,0.0,6.0,7.491114,305.21768,0.0,0.0
2024-01-04 17:00:00+00:00,8.15,91.510605,6.5246983,0.0,0.0,2.0,5.634891,296.56497,0.0,0.0
2024-01-04 18:00:00+00:00,8.15,89.64441,6.5337067,0.0,0.0,0.0,5.0911684,278.13,0.0,0.0
2024-01-04 19:00:00+00:00,6.5,93.6505,4.4199667,0.0,0.0,1.0,6.725354,285.52417,0.0,0.0
2024-01-04 20:00:00+00:00,6.2,93.63567,3.9534636,0.0,0.0,5.0,7.42159,284.03625,0.0,0.0
2024-01-04 21:00:00+00:00,5.8,94.59924,3.5117264,0.0,0.0,8.0,7.342588,281.3099,0.0,0.0
2024-01-04 22:00:00+00:00,5.2,95.57091,2.7042522,0.0,0.0,11.0,8.12197,282.80426,0.0,0.0
2024-01-04 23:00:00+00:00,4.65,96.56233,1.9586892,0.0,0.0,15.0,8.905908,284.03625,1.0,0.0
2024-01-05 00:00:00+00:00,8.1,84.825645,6.218834,0.0,1.0,26.0,5.5887027,255.06853,1.0,120.658875
2024-01-05 01:00:00+00:00,11.15,73.55428,9.467824,0.0,1.0,31.0,5.6233797,309.8055,1.0,281.66898
2024-01-05 02:00:00+00:00,14.05,62.086502,12.738451,0.0,1.0,40.0,3.563818,315.0001,1.0,438.5423
2024-01-05 03:00:00+00:00,16.2,54.07351,14.8828125,0.0,1.0,30.0,3.6,323.13,1.0,495.22375
2024-01-05 04:00:00+00:00,18.1,48.112877,17.075941,0.0,0.0,1.0,3.5455887,336.0375,1.0,604.1054
2024-01-05 05:00:00+00:00,19.4,43.156567,18.8411,0.0,0.0,0.0,2.2768397,18.435053,1.0,632.10443
2024-01-05 06:00:00+00:00,20.05,41.025257,19.208752,0.0,0.0,0.0,1.484318,75.96373,1.0,550.6411
2024-01-05 07:00:00+00:00,20.15,41.337067,18.934092,0.0,0.0,0.0,2.4149535,116.56499,1.0,409.602
2024-01-05 08:00:00+00:00,19.85,42.841152,18.748018,0.0,0.0,1.0,2.0364676,135.0001,1.0,228.88193
2024-01-05 09:00:00+00:00,18.9,47.67843,17.629927,0.0,0.0,5.0,4.3498964,114.44395,1.0,49.181152
2024-01-05 10:00:00+00:00,14.65,62.226265,12.910521,0.0,0.0,3.0,7.491114,125.21768,0.0,0.0
2024-01-05 11:00:00+00:00,12.6,81.68248,11.426516,0.0,0.0,2.0,7.289444,110.22495,0.0,0.0
2024-01-05 12:00:00+00:00,13.3,80.41824,12.717634,0.0,0.0,0.0,4.1046314,52.124958,0.0,0.0
2024-01-05 13:00:00+00:00,12.95,84.78682,12.833923,0.0,0.0,2.0,1.8,53.13002,0.0,0.0
2024-01-05 14:00:00+00:00,12.6,87.623,12.685619,0.0,0.0,5.0,0.71999997,270.0,0.0,0.0
2024-01-05 15:00:00+00:00,12.2,89.6554,11.900484,0.0,0.0,4.0,3.2599385,263.6599,0.0,0.0
2024-01-05 16:00:00+00:00,11.7,92.349724,11.437938,0.0,0.0,1.0,2.9024127,277.1249,0.0,0.0
2024-01-05 17:00:00+00:00,11.25,94.82256,10.924051,0.0,0.0,0.0,3.2399998,270.0,0.0,0.0
2024-01-05 18:00:00+00:00,10.75,97.37076,10.280373,0.0,0.0,2.0,4.0249224,280.30478,0.0,0.0
2024-01-05 19:00:00+00:00,10.25,99.33428,9.670715,0.0,0.0,0.0,4.379589,279.46225,0.0,0.0
2024-01-05 20:00:00+00:00,9.85,100.0,9.191585,0.0,3.0,98.0,4.3349743,265.23645,0.0,0.0
2024-01-05 21:00:00+00:00,9.6,100.0,8.955436,0.0,3.0,98.0,3.7585104,253.30067,0.0,0.0
2024-01-05 22:00:00+00:00,9.5,97.67343,8.692797,0.0,1.0,48.0,4.0249224,259.69522,0.0,0.0
2024-01-05 23:00:00+00:00,8.4,99.66174,7.419533,0.0,1.0,20.0,3.7585104,253.30067,1.0,0.0
2024-01-06 00:00:00+00:00,9.9,96.053246,9.287748,0.0,0.0,0.0,2.968636,255.96373,1.0,128.3307
2024-01-06 01:00:00+00:00,13.7,74.25581,13.121929,0.0,0.0,0.0,2.5455842,315.0001,1.0,315.00748
2024-01-06 02:00:00+00:00,16.3,60.940372,15.5719795,0.0,0.0,7.0,2.7416782,336.8014,1.0,482.0005
2024-01-06 03:00:00+00:00,18.3,53.704224,17.750013,0.0,0.0,1.0,1.609969,26.564985,1.0,590.5932
2024-01-06 04:00:00+00:00,19.75,49.55982,19.77167,0.0,0.0,0.0,1.8,90.0,1.0,648.1837
2024-01-06 05:00:00+00:00,20.7,47.528076,20.474464,0.0,0.0,2.0,4.2136917,109.98319,1.0,630.3876
2024-01-06 06:00:00+00:00,20.95,47.596584,19.830645,0.0,0.0,17.0,6.6185193,112.38018,1.0,510.92218
2024-01-06 07:00:00+00:00,20.3,50.04334,18.636402,0.0,0.0,11.0,10.636766,113.962494,1.0,354.40372
2024-01-06 08:00:00+00:00,17.9,53.78187,15.266497,0.0,0.0,16.0,15.175612,112.30626,1.0,188.41707
2024-01-06 09:00:00+00:00,15.75,56.610928,14.120508,0.0,0.0,7.0,6.151683,110.55613,1.0,49.728474
2024-01-06 10:00:00+00:00,14.35,61.732555,12.825378,0.0,0.0,2.0,5.3517847,137.72638,0.0,0.0
2024-01-06 11:00:00+00:00,14.6,60.122692,13.1621475,0.0,0.0,1.0,4.510787,118.61037,0.0,0.0
2024-01-06 12:00:00+00:00,13.55,65.243195,12.290352,0.0,0.0,7.0,3.6179552,95.7105,0.0,0.0
2024-01-06 13:00:00+00:00,13.5,69.59861,12.833134,0.0,1.0,22.0,1.08,360.0,0.0,0.0
2024-01-06 14:00:00+00:00,12.75,74.59415,11.81959,0.0,0.0,6.0,3.4152596,341.56494,0.0,0.0
2024-01-06 15:00:00+00:00,11.9,81.591095,10.894687,0.0,0.0,11.0,4.829907,333.43503,0.0,0.0
2024-01-06 16:00:00+00:00,10.0,89.787735,8.726064,0.0,1.0,25.0,5.8603754,312.5104,0.0,0.0
2024-01-06 17:00:00+00:00,10.6,90.13695,9.794647,0.0,1.0,41.0,3.8268526,318.81415,0.0,0.0
2024-01-06 18:00:00+00:00,10.05,94.77459,9.372982,0.0,3.0,100.0,3.319036,310.60123,0.0,0.0
2024-01-06 19:00:00+00:00,9.3,97.669785,8.643587,0.0,3.0,100.0,2.6208394,285.94547,0.0,0.0
2024-01-06 20:00:00+00:00,9.1,98.327995,8.467002,0.0,3.0,100.0,2.2768397,288.43503,0.0,0.0
2024-01-06 21:00:00+00:00,9.7,96.6962,9.093536,0.0,3.0,100.0,2.7416782,293.1986,0.0,0.0
2024-01-06 22:00:00+00:00,10.3,90.72538,9.731389,0.0,3.0,100.0,1.835647,281.3099,0.0,0.0
2024-01-06 23:00:00+00:00,11.6,78.2991,10.948055,0.0,3.0,97.0,0.8049845,296.56497,1.0,0.0
2024-01-07 00:00:00+00:00,12.0,72.45761,11.012461,0.0,3.0,96.0,1.835647,78.6901,1.0,73.5146
2024-01-07 01:00:00+00:00,13.05,65.13298,11.726952,0.0,2.0,66.0,3.2399998,90.0,1.0,267.97415
2024-01-07 02:00:00+00:00,14.2,60.440125,12.35182,0.0,1.0,35.0,6.8399997,90.0,1.0,451.38528
2024-01-07 03:00:00+00:00,15.55,55.407722,13.064005,0.0,3.0,80.0,11.212135,84.47256,1.0,523.3364
2024-01-07 04:00:00+00:00,16.0,54.393364,13.451712,0.0,2.0,68.0,11.879999,90.0,1.0,536.05963
2024-01-07 05:00:00+00:00,16.4,53.3891,13.926949,0.0,2.0,68.0,11.525623,91.78987,1.0,487.8754
2024-01-07 06:00:00+00:00,16.15,54.432415,13.581608,0.0,3.0,97.0,12.261158,93.366394,1.0,406.9087
2024-01-07 07:00:00+00:00,15.25,57.265,12.538012,0.0,3.0,81.0,13.084402,97.907074,1.0,284.31583
2024-01-07 08:00:00+00:00,14.25,59.626778,11.669738,0.0,0.0,17.0,11.620809,106.18928,1.0,188.1138
2024-01-07 09:00:00+00:00,12.95,65.110886,10.713195,0.0,1.0,21.0,9.346143,105.64231,1.0,48.917316
2024-01-07 10:00:00+00:00,11.45,73.86076,9.6388035,0.0,1.0,24.0,7.072878,104.743614,0.0,0.0
2024-01-07 11:00:00+00:00,9.95,81.33305,8.311863,0.0,1.0,40.0,5.8048253,82.875084,0.0,0.0
2024-01-07 12:00:00+00:00,9.3,82.37275,7.51215,0.0,1.0,34.0,6.1094027,44.999897,0.0,0.0
2024-01-07 13:00:00+00:00,10.3,79.45258,8.82389,0.0,3.0,90.0,4.6938257,32.471172,0.0,0.0
2024-01-07 14:00:00+00:00,9.4,80.423676,7.5976944,0.0,2.0,51.0,5.815978,21.801476,0.0,0.0
2024-01-07 15:00:00+00:00,8.85,79.24042,6.8123493,0.0,1.0,35.0,6.28713,23.629398,0.0,0.0
2024-01-07 16:00:00+00:00,8.05,82.21255,5.884737,0.0,1.0,45.0,6.792466,32.005356,0.0,0.0
2024-01-07 17:00:00+00:00,8.4,80.562706,6.370187,0.0,2.0,52.0,5.937272,14.036275,0.0,0.0
2024-01-07 18:00:00+00:00,9.2,77.931046,7.3117676,0.0,3.0,91.0,5.4119864,3.8140097,0.0,0.0
2024-01-07 19:00:00+00:00,9.6,75.86359,7.554577,0.0,3.0,99.0,6.489992,340.55988,0.0,0.0
2024-01-07 20:00:00+00:00,9.3,77.67703,7.3381844,0.0,3.0,94.0,5.991594,327.26477,0.0,0.0
2024-01-07 21:00:00+00:00,9.3,76.07713,7.3167343,0.0,3.0,87.0,5.692099,325.30478,0.0,0.0
2024-01-07 22:00:00+00:00,9.15,76.582695,7.3366976,0.0,3.0,100.0,4.452954,345.9637,0.0,0.0
2024-01-07 23:00:00+00:00,8.9,79.52298,7.3029413,0.0,3.0,100.0,3.4152596,341.56494,1.0,0.0
2024-01-08 00:00:00+00:00,9.85,74.08705,7.9487963,0.0,3.0,85.0,5.3517847,340.3461,1.0,69.98888
2024-01-08 01:00:00+00:00,11.55,67.78778,9.981058,0.0,3.0,100.0,3.6,360.0,1.0,208.10501
2024-01-08 02:00:00+00:00,12.65,63.93212,11.166598,0.0,3.0,93.0,3.319036,347.4712,1.0,326.10028
2024-01-08 03:00:00+00:00,14.25,58.609097,12.92481,0.0,3.0,88.0,2.6208394,15.945477,1.0,437.8358
2024-01-08 04:00:00+00:00,15.35,55.16599,13.854229,0.0,3.0,100.0,4.0249224,63.435013,1.0,488.2096
2024-01-08 05:00:00+00:00,15.8,54.154766,14.131308,0.0,3.0,93.0,5.4477882,97.59455,1.0,402.96066
2024-01-08 06:00:00+00:00,15.5,55.96858,13.824377,0.1,51.0,100.0,5.815978,111.801476,1.0,210.54964
2024-01-08 07:00:00+00:00,13.8,78.891975,13.183048,1.0,55.0,100.0,4.73506,98.74608,1.0,36.552246
2024-01-08 08:00:00+00:00,13.3,80.41824,12.883301,0.9,53.0,99.0,2.968636,75.96373,1.0,27.483274
2024-01-08 09:00:00+00:00,12.9,83.65715,12.784405,2.5,63.0,91.0,1.2979984,56.309914,1.0,20.195421
2024-01-08 10:00:00+00:00,12.15,86.12963,11.558004,0.9,53.0,100.0,3.9763298,95.19434,0.0,0.0
2024-01-08 11:00:00+00:00,12.15,89.35328,11.914295,0.1,51.0,100.0,2.6208394,74.054535,0.0,0.0
2024-01-08 12:00:00+00:00,11.95,90.236145,11.762537,0.2,51.0,100.0,2.1897945,80.53775,0.0,0.0
2024-01-08 13:00:00+00:00,11.95,92.67176,11.983694,0.1,51.0,99.0,1.484318,75.96373,0.0,0.0
2024-01-08 14:00:00+00:00,11.4,91.71743,11.077514,0.0,3.0,100.0,2.52,90.0,0.0,0.0
2024-01-08 15:00:00+00:00,11.85,86.67876,11.615473,0.0,3.0,100.0,1.1384199,108.43504,0.0,0.0
2024-01-08 16:00:00+00:00,11.85,86.67876,11.449453,0.0,1.0,44.0,2.2768397,108.43504,0.0,0.0
2024-01-08 17:00:00+00:00,11.65,87.83023,11.097477,0.0,2.0,53.0,3.319036,130.60121,0.0,0.0
2024-01-08 18:00:00+00:00,11.5,89.30169,11.008013,0.2,51.0,91.0,3.096837,144.46223,0.0,0.0
2024-01-08 19:00:00+00:00,11.35,90.49486,11.1010275,0.1,51.0,100.0,1.5273507,135.0001,0.0,0.0
2024-01-08 20:00:00+00:00,11.3,91.40485,10.949961,0.2,51.0,99.0,2.4149535,153.43501,0.0,0.0
2024-01-08 21:00:00+00:00,11.4,91.41132,11.313286,0.1,51.0,100.0,0.8049845,206.56499,0.0,0.0
2024-01-08 22:00:00+00:00,11.5,91.41779,11.3246,0.0,3.0,100.0,1.609969,116.56499,0.0,0.0
2024-01-08 23:00:00+00:00,10.4,97.36358,9.829436,0.1,51.0,92.0,4.0249224,169.6952,1.0,0.0
2024-01-09 00:00:00+00:00,11.45,95.146545,11.37337,0.2,51.0,100.0,2.0364676,135.0001,1.0,77.49498
2024-01-09 01:00:00+00:00,12.35,93.00148,12.6622925,0.3,51.0,85.0,0.5091169,135.0001,1.0,106.014206
2024-01-09 02:00:00+00:00,13.5,84.565895,13.343439,0.1,51.0,100.0,3.096837,305.53775,1.0,226.96457
2024-01-09 03:00:00+00:00,14.45,80.84308,14.303835,0.0,3.0,100.0,3.5455887,336.0375,1.0,240.92328
2024-01-09 04:00:00+00:00,15.5,77.07698,15.595842,0.0,3.0,100.0,2.52,360.0,1.0,301.38416
2024-01-09 05:00:00+00:00,16.5,73.2721,16.625929,0.0,3.0,100.0,2.7416782,23.198618,1.0,347.33395
2024-01-09 06:00:00+00:00,16.15,74.67654,16.214642,0.0,3.0,100.0,3.0547013,44.999897,1.0,137.02199
2024-01-09 07:00:00+00:00,15.85,77.38631,15.781538,0.2,51.0,100.0,4.510787,118.61037,1.0,94.95064
2024-01-09 08:00:00+00:00,15.05,83.90651,14.954889,0.3,51.0,100.0,5.692099,145.30478,1.0,38.26165
2024-01-09 09:00:00+00:00,14.15,90.394684,14.283108,0.1,51.0,74.0,4.6938257,147.52882,1.0,9.133575
2024-01-09 10:00:00+00:00,14.4,85.22525,14.582407,0.0,2.0,50.0,2.9024127,119.74479,0.0,0.0
2024-01-09 11:00:00+00:00,14.15,86.61488,14.703226,0.0,2.0,76.0,0.35999998,270.0,0.0,0.0
2024-01-09 12:00:00+00:00,13.9,88.32035,14.46929,0.0,0.0,19.0,0.35999998,270.0,0.0,0.0
2024-01-09 13:00:00+00:00,14.2,89.22047,14.35351,0.2,51.0,31.0,4.2136917,289.9832,0.0,0.0
2024-01-09 14:00:00+00:00,11.95,94.223274,11.298941,0.0,1.0,29.0,6.696387,323.74606,0.0,0.0
2024-01-09 15:00:00+00:00,10.6,96.39645,9.386104,0.0,1.0,23.0,8.534353,297.64587,0.0,0.0
2024-01-09 16:00:00+00:00,10.1,97.35741,8.919071,0.0,1.0,29.0,7.628263,289.29013,0.0,0.0
2024-01-09 17:00:00+00:00,10.05,97.683426,9.016325,0.0,1.0,38.0,6.6185193,292.3802,0.0,0.0
2024-01-09 18:00:00+00:00,9.95,96.70263,8.730895,0.0,2.0,69.0,7.4128532,299.0545,0.0,0.0
2024-01-09 19:00:00+00:00,10.55,96.717964,9.750598,0.0,0.0,15.0,5.692099,304.69522,0.0,0.0
2024-01-09 20:00:00+00:00,9.1,97.99657,7.53341,0.0,1.0,25.0,8.587338,303.02386,0.0,0.0
2024-01-09 21:00:00+00:00,10.95,94.810646,10.154766,0.0,1.0,43.0,5.8603754,317.4896,0.0,0.0
2024-01-09 22:00:00+00:00,10.95,94.810646,10.484405,0.0,2.0,54.0,3.6,306.86996,0.0,0.0
2024-01-09 23:00:00+00:00,10.15,98.013,9.529806,0.0,2.0,51.0,4.072935,315.0001,1.0,0.0
2024-01-10 00:00:00+00:00,10.75,95.758606,9.993653,0.0,2.0,70.0,5.495161,301.60745,1.0,94.233955
2024-01-10 01:00:00+00:00,12.8,89.40452,12.434305,0.0,0.0,16.0,4.8433046,318.01288,1.0,284.93765
2024-01-10 02:00:00+00:00,14.95,80.11246,14.686615,0.0,1.0,21.0,5.0911684,315.0001,1.0,463.16635
2024-01-10 03:00:00+00:00,16.85,67.51386,16.205204,0.0,0.0,17.0,6.1305785,310.2363,1.0,551.5746
2024-01-10 04:00:00+00:00,18.5,56.72735,17.897728,0.0,0.0,19.0,6.1305785,310.2363,1.0,619.27765
2024-01-10 05:00:00+00:00,19.6,48.68898,18.534231,0.0,0.0,11.0,6.297428,300.96368,1.0,577.4576
2024-01-10 06:00:00+00:00,20.5,35.09542,18.520039,0.0,0.0,0.0,6.193674,324.46225,1.0,548.3693
2024-01-10 07:00:00+00:00,20.1,25.459743,17.197954,0.0,0.0,0.0,5.0142193,21.037588,1.0,435.08377
