日期,通知人,标题,详情链接,附件名,下载次数,附件链接
2024-04-07,教学运行,关于2023-2024学年第二学期《大学物理A（上）》、《大学物理B（上）》课程半期考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13351.htm,2302大物半期考4.21下午.xlsx,833,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14591958
2024-04-03,教学运行,关于2023-2024学年第二学期《概率论与数理统计》课程半期考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13349.htm,2302概率半期考4.14下午.xlsx,722,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14591439
2024-04-03,教学运行,关于2023-2024学年第二学期《高等数学A（中）》、《高等数学B（下）》、《高等数学C（下）》课程半期考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13348.htm,2302高数半期考4.14上午.xlsx,956,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14591438
2024-04-02,综合科,关于组织教师参加第61届中国高等教育博览会的通知,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13347,无,,
2024-04-01,教学运行,关于2024年清明节放假课程调整的通知,https://jwch.fzu.edu.cn/info/1036/13343.htm,无,,
2024-03-27,实践科,关于举办福州大学第十五届企业经营模拟沙盘对抗赛的通知,https://jwch.fzu.edu.cn/info/1039/13335.htm,附件：福州大学第十五届企业经营模拟沙盘对抗赛报名表.doc,1006,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14589204
2024-03-27,实践科,关于组织开展第十七届中国大学生计算机设计大赛福州大学校内预选赛的通知,https://jwch.fzu.edu.cn/info/1039/13334.htm,附件2 2024年（第17届）中国大学生计算机设计大赛——校内选拔赛报名表.xlsx,898,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14589111
2024-03-27,实践科,关于组织开展第十七届中国大学生计算机设计大赛福州大学校内预选赛的通知,https://jwch.fzu.edu.cn/info/1039/13334.htm,附件1：中大计赛函[2024]1 号 关于举办“2024 年（第 17 届）中国大学生计算机设计大赛”的 通 知.pdf,1224,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14589112
2024-03-27,实践科,关于举办福州大学第四届大学生先进成图技术与产品信息建模创新大赛的通知,https://jwch.fzu.edu.cn/info/1039/13333.htm,附件2：福州大学第四届大学生先进成图技术与产品信息建模创新大赛报名表.xls,876,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14589086
2024-03-22,实践科,关于举办福州大学第十四届大学生节能减排社会实践与科技竞赛暨第十届材料创新、设计及应用竞赛的通知,https://jwch.fzu.edu.cn/info/1039/13331.htm,附件1-4.doc,851,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14587055
2024-03-21,实践科,关于举办福州大学第八届网络信息安全竞赛的通知,https://jwch.fzu.edu.cn/info/1039/13329.htm,无,,
2024-03-18,教学运行,关于做好2024-2025学年第一学期排课准备工作的通知,https://jwch.fzu.edu.cn/info/1036/13322.htm,无,,
2024-03-14,综合科,关于更改2023-2024学年春季学期期初本科教育教学工作会议时间的通知,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13313,无,,
2024-03-13,实践科,关于举办福州大学第十三届大学生软件设计与服务外包创新创业竞赛的通知,https://jwch.fzu.edu.cn/info/1039/13312.htm,无,,
2024-03-13,计划科,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示,https://jwch.fzu.edu.cn/info/1038/13310.htm,无,,
2024-03-13,综合科,关于召开2023-2024学年春季学期期初本科教育教学工作会议的通知,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13309,无,,
2024-03-12,实践科,关于转发《关于邀请省内高校大学生参与2024数字中国创新大赛的函》的通知,https://jwch.fzu.edu.cn/info/1039/13308.htm,附件：数字中国建设峰会组委会秘书处关于商请邀请省内高校学生参与2024数字中国创新大赛的函.pdf,1319,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14583438
2024-03-11,教学运行,关于2023-2024学年第二学期重新学习选课、缴费的通知,https://jwch.fzu.edu.cn/info/1036/13306.htm,无,,
2024-03-11,计划科,关于2023-2024学年第二学期爱课程平台参加通识教育选修课学习的重要提示,https://jwch.fzu.edu.cn/info/1038/13305.htm,无,,
2024-03-06,质量办,关于组织教师参加第四届福建省教师教学创新大赛产教融合赛道的通知,https://jwch.fzu.edu.cn/info/1040/13301.htm,附件2 福州大学教师教学创新大赛产教融合赛道 学院推荐名单汇总表.docx,751,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581598
2024-03-06,质量办,关于组织教师参加第四届福建省教师教学创新大赛产教融合赛道的通知,https://jwch.fzu.edu.cn/info/1040/13301.htm,附件1 关于举办第第四届全国高校教师教学创新大赛产教融合赛道赛事的通知.pdf,1449,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581597
2024-03-05,实践科,关于参加2024年（第十届）全国大学生统计建模大赛的通知,https://jwch.fzu.edu.cn/info/1039/13296.htm,无,,
2024-03-05,实践科,关于做好第三十期本科生科研训练计划项目立项申报工作的通知,https://jwch.fzu.edu.cn/info/1039/13294.htm,第30期SRTP附件.zip,3919,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581442
2024-03-04,计划科,关于公布2023-2024学年第二学期通选课取消开课名单的通知,https://jwch.fzu.edu.cn/info/1038/13293.htm,无,,
2024-02-29,综合科,关于2023-2024学年第二学期本科生学生证和火车票优惠卡补办及火车票优惠卡更改区间的通知,https://jwch.fzu.edu.cn/info/1035/13280.htm,无,,
2024-02-27,教学运行,关于做好2024年3月退役复学学生转专业的通知,https://jwch.fzu.edu.cn/info/1036/13284.htm,福州大学参军退伍复学后学生转专业审批表.doc,729,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580283
2024-02-27,教学运行,关于做好2024年3月退役复学学生转专业的通知,https://jwch.fzu.edu.cn/info/1036/13284.htm,福州大学本科生转专业管理实施办法（暂行）.docx,971,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580282
2024-02-27,计划科,关于通识教育选修课《国际化拔尖创新人才科研训练》宣讲会及选课的通知,https://jwch.fzu.edu.cn/info/1038/13283.htm,附件1国际化拔尖创新人才科研训练具体课程清单.xlsx,2893,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580133
2024-02-26,实践科,关于2024届本科毕业生创新创业实践与素质拓展学分认定工作的通知,https://jwch.fzu.edu.cn/info/1039/13281.htm,福州大学本科生创新创业实践与素质拓展学分申报汇总表、申请表.doc,2660,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579917
2024-02-25,计划科,关于2023-2024学年第二学期港澳台侨学生思政课和军事课程退选替代的通知,https://jwch.fzu.edu.cn/info/1038/13279.htm,2023-2024学年第二学期国情课列表.docx,1137,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579883
2024-02-25,实践科,关于对2023年学院教学有关数据进行统计的通知,https://jwch.fzu.edu.cn/info/1039/13278.htm,2023年学院教学有关数据统计表格下载.zip,1005,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579832
2024-02-25,计划科,关于2023-2024学年第二学期通识教育选修课选课的通知,https://jwch.fzu.edu.cn/info/1038/13277.htm,超星尔雅使用手册（学生版）.pdf,2615,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579829
2024-02-25,计划科,关于2023-2024学年第二学期通识教育选修课选课的通知,https://jwch.fzu.edu.cn/info/1038/13277.htm,24春夏智慧树学生手册更新（可导学用）最新E(2).pptx,746,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14583720
2024-02-25,计划科,关于2023-2024学年第二学期通识教育选修课选课的通知,https://jwch.fzu.edu.cn/info/1038/13277.htm,慕课堂学生操作手册.pdf,2554,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579831
2024-02-25,质量办,关于开学第一周集中听课的通知,https://jwch.fzu.edu.cn/info/1040/13276.htm,附件1：福州大学课堂教学质量评估表.doc,632,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579817
2024-02-25,质量办,关于开学第一周集中听课的通知,https://jwch.fzu.edu.cn/info/1040/13276.htm,附件2：2023-2024学年第二学期第一周课表.xlsx,682,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579818
2024-02-25,质量办,关于开学第一周集中听课的通知,https://jwch.fzu.edu.cn/info/1040/13276.htm,附件3：福州大学党政领导听课管理实施办法（福大教〔2022〕27号）.doc,566,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579819
2024-02-25,教学运行,关于2023-2024第二学期学期选课、辅修选课补退选的通知,https://jwch.fzu.edu.cn/info/1036/13275.htm,无,,
2024-02-06,实践科,关于推荐申报实验教学和教学实验室建设研究项目的通知,https://jwch.fzu.edu.cn/info/1039/13272.htm,附件1：实验教学和教学实验室建设研究项目申报书.docx,962,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14578976
2024-02-06,实践科,关于推荐申报实验教学和教学实验室建设研究项目的通知,https://jwch.fzu.edu.cn/info/1039/13272.htm,附件2：实验教学和教学实验室建设研究项目推荐汇总表（福建省）.xls,858,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14578975
2024-02-06,实践科,关于推荐申报实验教学和教学实验室建设研究项目的通知,https://jwch.fzu.edu.cn/info/1039/13272.htm,附件3：教高司函〔2024〕1号教育部高等教育司关于开展实验教学和教学实验室建设研究工作的通知（3月29日前）.pdf,1017,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14578977
2024-01-20,教学运行,关于2024年春季学期《大学物理实验》绪论课程教室安排的通知,https://jwch.fzu.edu.cn/info/1036/13254.htm,2024大物实验（上）绪论排课.xlsx,1152,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14576449
2024-01-20,综合科,教务处关于2024年寒假用印安排的通知,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13252,无,,
2024-01-18,教材中心,关于组织申报福建省“十四五”普通高等教育本科规划教材建设项目的通知,https://jwch.fzu.edu.cn/info/1042/13251.htm,福建省教育厅关于开展福建省“十四五”普通高等教育本科规划教材建设工作的通知.pdf,1062,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14575797
2024-01-18,教材中心,关于组织申报福建省“十四五”普通高等教育本科规划教材建设项目的通知,https://jwch.fzu.edu.cn/info/1042/13251.htm,附件1.福建省普通高等教育“十四五”规划教材建设立项申报书.docx,969,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14575798
2024-01-18,教材中心,关于组织申报福建省“十四五”普通高等教育本科规划教材建设项目的通知,https://jwch.fzu.edu.cn/info/1042/13251.htm,附件2.福建省普通高等学校“十四五”规划教材建设项目申报汇总表.docx,785,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14575799
2024-01-18,教材中心,关于组织申报福建省“十四五”普通高等教育本科规划教材建设项目的通知,https://jwch.fzu.edu.cn/info/1042/13251.htm,单位审核意见书（参考模板）.docx,903,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14575800
2024-01-12,质量办,关于上报学院本科教育教学质量保障2023年工作总结和2024年工作计划的通知,https://jwch.fzu.edu.cn/info/1040/13248.htm,无,,
2024-01-11,计划科,关于核对2023-2024学年第二学期通识教育选修课开课信息的通知,https://jwch.fzu.edu.cn/info/1038/13245.htm,无,,
2024-01-10,综合科,关于召开2023-2024学年秋季学期期末本科教育教学工作会议的通知,https://jwch.fzu.edu.cn/info/1035/13242.htm,无,,
2024-01-09,教学运行,关于2023-2024学年第二学期辅修专业选课的通知,https://jwch.fzu.edu.cn/info/1036/13241.htm,无,,
2024-01-08,实践科,关于组织参加2024年美国大学生数学建模竞赛通知,https://jwch.fzu.edu.cn/info/1039/13231.htm,附录：2024年2月美国大学生数学建模竞赛介绍及参赛流程.pdf,5337,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14573632
2024-01-03,教学运行,关于做好期末复习考试及下学期开学等工作的通知,https://jwch.fzu.edu.cn/info/1036/13221.htm,无,,
2024-01-02,教学运行,关于2023-2024学年第一学期《高等数学C（上）》、《高等数学D》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13213.htm,2301高等数学C（上）、D期末考试 1.19下午.xlsx,1015,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571714
2024-01-02,教学运行,关于2023-2024学年第一学期《高等数学A（上）》、《高等数学B（上）》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13212.htm,2301高等数学A（上）、B（上）期末考试 1.19上午.xlsx,1140,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571713
2024-01-02,教学运行,关于2023-2024学年第一学期《大学物理A（下）》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13211.htm,2301大学物理A（下）期末考试 1.18上午.xlsx,841,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571712
2024-01-02,教学运行,关于2023-2024学年第一学期《大学英语（二）》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13210.htm,2301大学英语（二）期末考试 1.15上午、下午.xlsx,987,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571711
2024-01-02,教学运行,关于2023-2024学年第一学期《大学英语（一）》、《大学英语（三）》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13209.htm,2301大学英语（一）、（三）期末考试 1.14上午.xlsx,728,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571710
2024-01-02,教学运行,关于2023-2024学年第一学期《工程制图A（上）》、《工程制图C（上）》、《工程制图D》、《工程制图F》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13208.htm,2301制图A(上）、C（上）、D、F期末考试 1.13上午.xlsx,765,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571709
2023-12-29,实践科,关于公布大学生校外实践教学基地检查结果的通知,https://jwch.fzu.edu.cn/info/1039/13207.htm,附件：福州大学大学生校外实践教学基地检查评估结果汇总表.xlsx,1244,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14569528
2023-12-28,实践科,关于公布首批大学生示范性校外实践教学基地名单的通知,https://jwch.fzu.edu.cn/info/1039/13206.htm,无,,
2023-12-26,教研教改,关于开展福建省第二批新工科教育优秀教学案例征集、实践平台共建共享推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13204.htm,第二批福建省新工科教育联盟新工科教育优秀教学案例征集、实践平台共建共享工作附件3——附件6.rar,818,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183994
2023-12-26,教研教改,关于开展福建省第二批新工科教育优秀教学案例征集、实践平台共建共享推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13204.htm,福建省新工科教育联盟关于开展第二批新工科教育优秀教学案例征集、实践平台共建共享工作的通知（含章）.pdf,1132,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183995
2023-12-26,教研教改,关于开展福建省高校第二批课程思政优秀教学案例推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13203.htm,福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例征集工作的通知20231127.docx,1085,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183975
2023-12-26,教研教改,关于开展福建省高校第二批课程思政优秀教学案例推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13203.htm,福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例征集工作的通知（含章）.pdf,1412,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183976
2023-12-26,质量办,福州大学关于公布2023年教师教学创新大赛获奖名单的通知,https://jwch.fzu.edu.cn/info/1040/13201.htm,无,,
2023-12-25,教学运行,关于2023-2024学年第二学期本科生学期选课的通知,https://jwch.fzu.edu.cn/info/1036/13198.htm,无,,
2023-12-25,教学运行,关于2024年元旦放假课程调整的通知,https://jwch.fzu.edu.cn/info/1036/13197.htm,无,,
2023-12-21,教研教改,关于转发教育部高等教育司《关于公布2023年产学合作协同育人项目立项名单的通知》的通知,https://jwch.fzu.edu.cn/info/1037/13196.htm,无,,
2023-12-21,教学运行,关于2023-2024学年第一学期《大学英语（四）》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13195.htm,2301英语四期末考试 1.7下午.xlsx,955,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182804
2023-12-21,教学运行,关于2023-2024学年第一学期《线性代数》、《线性代数与解析几何》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13194.htm,2301线代期末考试 1.7上午.xlsx,837,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182803
2023-12-21,教学运行,关于2023-2024学年第一学期计算机语言类课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13193.htm,2301 计算机语言期末考试 1.6上午.xlsx,728,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182800
2023-12-19,实践科,关于做好2023年省级以上大学生创新创业训练计划项目和第二十九期本科生科研训练计划项目中期检查工作的通知,https://jwch.fzu.edu.cn/info/1039/13191.htm,附件.zip,2408,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13181295
2023-12-18,教学运行,关于2023-2024学年第一学期《思想道德与法治》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13182.htm,2301思法随堂考.xlsx,1398,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13180641
2023-12-18,教学运行,关于2023-2024学年第一学期《中国近现代史纲要》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13181.htm,2301 近现代史纲要期末考 .xlsx,1200,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13180640
2023-12-15,质量办,关于2023年新上岗教师教学达标培训班教师配备导师的通知,https://jwch.fzu.edu.cn/info/1040/13173.htm,2023年福州大学新上岗教师教学达标培训班名单（配导师）.xlsx,1527,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13179265
2023-12-06,实践科,关于举办福州大学第十届桥梁设计大赛的通知,https://jwch.fzu.edu.cn/info/1039/13167.htm,附件1：福州大学第十届桥梁设计大赛报名表20231126.doc,827,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176359
2023-12-06,实践科,关于举办福州大学第十届桥梁设计大赛的通知,https://jwch.fzu.edu.cn/info/1039/13167.htm,附件2：福州大学第十届桥梁设计大赛-竞赛细则20231126.doc,879,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13178630
2023-12-06,实践科,关于举办福州大学第十届桥梁设计大赛的通知,https://jwch.fzu.edu.cn/info/1039/13167.htm,附件3：福州大学第十届桥梁设计大赛-桥址信息20231126.docx,945,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176358
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件2：教育部关于一流本科课程建设的实施意见（教高〔2019〕8号）.doc,942,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176112
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件1：教育部办公厅关于开展第三批国家级 一流本科课程认定工作的通知（教高厅函〔2023〕24 号）.pdf,801,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176113
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件3：第三批国家级一流本科课程申报说明.pdf,1992,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176114
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件4：社会实践课程申报书（第三批）.docx,747,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176115
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件4：课程数据信息表（线上课程申报书附件）.docx,897,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176116
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件4：线上课程申报书（第三批）.docx,1065,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176117
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件4：线下课程申报书（第三批）.docx,861,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176118
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件4：虚拟仿真实验教学课程申报书（第三批）.docx,1046,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176119
2023-12-06,教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,https://jwch.fzu.edu.cn/info/1037/13166.htm,附件4；线上线下混合式课程申报书（第三批）.docx,875,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176120
2023-12-05,教材中心,转发教育部办公厅关于印发《 “十四五”普通高等教育本科国家级规划教材建设实施方案》的通知,https://jwch.fzu.edu.cn/info/1042/13164.htm,教育部办公厅关于印发《“十四五”普通高等教育本科国家级规划教材建设实施方案》的通知.pdf,950,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13175516
2023-12-05,教学运行,关于2023-2024学年第一学期《马克思主义基本原理》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13163.htm,2301 马克思主义基本原理期末随堂考.xlsx,965,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13175500
2023-12-05,教学运行,关于2023-2024学年第一学期《毛泽东思想和中国特色社会主义理论体系概论》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13162.htm,2301 毛概论期末随堂考.xlsx,1018,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13175476
2023-12-04,实践科,关于做好2024届本科生毕业设计（论文）工作的通知,https://jwch.fzu.edu.cn/info/1039/13155.htm,附件：2024届福州大学本科生毕业设计（论文）有关表格.zip,4269,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13175534
2023-12-04,计划科,关于2023-2024学年第二学期修读辅修专业学生名单的公示,https://jwch.fzu.edu.cn/info/1038/13154.htm,无,,
2023-11-29,实践科,关于开展大学生校外实践教学基地抽检评审的通知,https://jwch.fzu.edu.cn/info/1039/13152.htm,附件：福州大学大学生校外实践教学基地抽查评审一览表.xlsx,1329,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13173085
2023-11-28,教研教改,关于公布2023年福州大学课程思政示范项目立项建设名单的通知,https://jwch.fzu.edu.cn/info/1037/13151.htm,无,,
2023-11-27,教学运行,关于2023-2024学年第一学期《概率论与数理统计》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13147.htm,2301概率期末考12.17上午.xlsx,920,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13171845
2023-11-27,教学运行,关于2023-2024学年第一学期《大学物理B（下）》课程期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/13146.htm,2301大物B（下）期末考12.17下午.xlsx,967,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13171844
2023-11-23,教材中心,关于做好2023-2024学年第二学期教材选用及征订工作的通知,https://jwch.fzu.edu.cn/info/1042/13144.htm,附件1：已出版马克思主义理论研究和建设工程重点教材目录（截至2023年09月，共计116种）.xlsx,997,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13170310
