date,temperature_2m,relative_humidity_2m,precipitation,weather_code,apparent_temperature,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation
2024-01-01 00:00:00+00:00,9.896,74.352516,0.0,0.0,8.216286,8.0,3.9763298,84.805664,77.0
2024-01-01 01:00:00+00:00,11.496,66.61272,0.0,0.0,9.468386,7.0,6.28713,76.75947,252.0
2024-01-01 02:00:00+00:00,12.695999,61.554836,0.0,0.0,10.691151,11.0,6.130579,86.63361,417.0
2024-01-01 03:00:00+00:00,13.896,56.922962,0.0,0.0,11.711566,9.0,7.5685663,92.72626,555.0
2024-01-01 04:00:00+00:00,14.996,53.01778,0.0,0.0,12.996548,13.0,9.422101,96.581856,633.0
2024-01-01 05:00:00+00:00,15.296,50.75671,0.0,0.0,12.737944,12.0,12.015589,98.61557,618.0
2024-01-01 06:00:00+00:00,15.246,48.663628,0.0,0.0,12.146612,15.0,13.202726,101.003494,577.0
2024-01-01 07:00:00+00:00,14.546,49.67486,0.0,0.0,11.288703,4.0,12.783802,99.72751,445.0
2024-01-01 08:00:00+00:00,13.445999,55.053738,0.0,0.0,10.476051,0.0,11.440978,102.72436,291.0
2024-01-01 09:00:00+00:00,11.996,63.78346,0.0,0.0,9.604823,0.0,8.557102,104.62092,110.0
2024-01-01 10:00:00+00:00,10.246,76.49677,0.0,0.0,8.649684,0.0,4.5536795,108.43504,4.0
2024-01-01 11:00:00+00:00,9.346001,80.416115,0.0,0.0,7.5765085,0.0,5.506941,101.3099,0.0
2024-01-01 12:00:00+00:00,10.445999,72.669716,0.0,0.0,8.98008,2.0,2.8116899,50.194473,0.0
2024-01-01 13:00:00+00:00,10.996,73.022156,0.0,0.0,9.769084,2.0,2.0991426,30.963696,0.0
2024-01-01 14:00:00+00:00,10.596001,75.76834,0.0,0.0,9.357584,3.0,2.4149535,26.564985,0.0
2024-01-01 15:00:00+00:00,10.096001,80.797035,0.0,0.0,8.995981,4.0,2.1897945,9.462248,0.0
2024-01-01 16:00:00+00:00,9.246,88.21207,0.0,0.0,8.191571,11.0,2.6208394,344.05453,0.0
2024-01-01 17:00:00+00:00,7.546,98.98135,0.0,0.0,6.275033,17.0,4.1046314,322.12494,0.0
2024-01-01 18:00:00+00:00,6.446,100.0,0.0,3.0,4.6190624,97.0,6.3690495,317.29062,0.0
2024-01-01 19:00:00+00:00,5.746,100.0,0.0,1.0,3.6475887,21.0,7.145796,310.91428,0.0
2024-01-01 20:00:00+00:00,5.396,98.62043,0.0,0.0,3.2115874,15.0,6.9153743,308.65982,0.0
2024-01-01 21:00:00+00:00,5.446,94.58425,0.0,0.0,3.1460319,6.0,6.9153743,308.65982,0.0
2024-01-01 22:00:00+00:00,6.746,92.69513,0.0,0.0,4.7494364,2.0,6.297428,300.96368,0.0
2024-01-01 23:00:00+00:00,5.896,93.94715,0.0,0.0,3.621149,1.0,7.24486,296.56497,0.0
2024-01-02 00:00:00+00:00,9.046,85.223015,0.0,0.0,7.4311295,1.0,5.315336,298.30066,77.0
2024-01-02 01:00:00+00:00,11.296,74.08715,0.0,0.0,9.819283,14.0,4.6102495,308.65982,240.0
2024-01-02 02:00:00+00:00,14.046,63.37444,0.0,0.0,12.87952,0.0,3.0547013,315.0001,421.0
2024-01-02 03:00:00+00:00,15.945999,58.426483,0.0,0.0,15.230835,0.0,1.5273507,44.999897,562.0
2024-01-02 04:00:00+00:00,17.345999,55.302254,0.0,0.0,17.13317,0.0,2.4149535,116.56499,638.0
2024-01-02 05:00:00+00:00,18.396,52.829063,0.0,0.0,17.994993,0.0,4.39436,124.992096,645.0
2024-01-02 06:00:00+00:00,18.896,51.54974,0.0,0.0,17.77894,0.0,6.696387,126.25393,583.0
2024-01-02 07:00:00+00:00,18.845999,52.414207,0.0,0.0,17.243427,0.0,9.0,126.86999,461.0
2024-01-02 08:00:00+00:00,18.196,54.775856,0.0,0.0,16.417984,5.0,10.296251,126.46933,294.0
2024-01-02 09:00:00+00:00,16.396,62.208904,0.0,0.0,15.096754,12.0,7.386582,136.97493,111.0
2024-01-02 10:00:00+00:00,13.945999,73.55296,0.0,3.0,12.862087,96.0,6.193674,144.46223,4.0
2024-01-02 11:00:00+00:00,14.445999,71.69081,0.0,3.0,13.712828,100.0,3.9763298,185.19434,0.0
2024-01-02 12:00:00+00:00,13.195999,80.67349,0.0,3.0,12.528633,83.0,4.5820518,224.9999,0.0
2024-01-02 13:00:00+00:00,13.195999,88.55245,0.9,53.0,13.163448,88.0,3.0758414,249.44386,0.0
2024-01-02 14:00:00+00:00,13.246,87.391525,0.0,2.0,13.233669,78.0,2.6208394,195.94547,0.0
2024-01-02 15:00:00+00:00,13.695999,82.37048,0.0,3.0,13.614832,100.0,2.16,180.0,0.0
2024-01-02 16:00:00+00:00,13.846001,81.57186,0.0,3.0,13.97481,100.0,0.71999997,180.0,0.0
2024-01-02 17:00:00+00:00,12.996,89.71639,0.0,0.0,13.097036,9.0,2.16,180.0,0.0
2024-01-02 18:00:00+00:00,13.096001,86.7996,0.0,1.0,12.894627,26.0,3.396233,237.99466,0.0
2024-01-02 19:00:00+00:00,13.046,87.37307,0.0,1.0,12.775141,45.0,3.9763298,264.80566,0.0
2024-01-02 20:00:00+00:00,11.296,91.40459,0.0,1.0,10.2776375,31.0,6.9899354,281.88864,0.0
2024-01-02 21:00:00+00:00,11.195999,85.45392,0.0,0.0,9.913232,1.0,6.725354,285.52417,0.0
2024-01-02 22:00:00+00:00,10.695999,83.11268,0.0,0.0,8.882001,5.0,8.766573,289.1791,0.0
2024-01-02 23:00:00+00:00,9.896,85.60636,0.0,1.0,8.043977,24.0,8.427383,289.9832,0.0
2024-01-03 00:00:00+00:00,10.945999,80.0904,0.0,0.0,8.79129,14.0,10.587917,287.81897,59.0
2024-01-03 01:00:00+00:00,13.346001,71.48386,0.0,0.0,11.338698,18.0,10.703569,289.6539,205.0
2024-01-03 02:00:00+00:00,14.396,66.54882,0.0,0.0,12.175711,9.0,12.074766,296.56497,361.0
2024-01-03 03:00:00+00:00,15.096001,62.96835,0.0,1.0,12.598959,28.0,13.70839,299.93143,490.0
2024-01-03 04:00:00+00:00,16.196,57.697983,0.0,1.0,13.768991,49.0,14.20062,300.46545,588.0
2024-01-03 05:00:00+00:00,17.546,51.01431,0.0,0.0,14.975813,6.0,15.315873,293.55228,618.0
2024-01-03 06:00:00+00:00,18.546,46.135757,0.0,0.0,15.675238,5.0,14.84318,292.83368,573.0
2024-01-03 07:00:00+00:00,19.296,42.53707,0.0,0.0,17.151535,16.0,8.225035,293.1986,452.0
2024-01-03 08:00:00+00:00,17.996,45.66577,0.0,2.0,15.554876,69.0,10.028439,111.03758,275.0
2024-01-03 09:00:00+00:00,13.945999,70.16032,0.0,0.0,11.481574,18.0,14.372974,112.067955,104.0
2024-01-03 10:00:00+00:00,11.396,81.249,0.0,0.0,10.020964,18.0,6.3690495,132.70937,5.0
2024-01-03 11:00:00+00:00,12.996,68.55569,0.0,1.0,11.791771,22.0,3.563818,135.0001,0.0
2024-01-03 12:00:00+00:00,12.695999,68.26008,0.0,0.0,11.664651,15.0,1.8,360.0,0.0
2024-01-03 13:00:00+00:00,12.846001,75.37209,0.0,2.0,12.029205,53.0,3.0758414,20.556128,0.0
2024-01-03 14:00:00+00:00,12.695999,75.858734,0.0,2.0,11.81661,78.0,3.4152596,18.435053,0.0
2024-01-03 15:00:00+00:00,10.195999,85.347176,0.0,3.0,8.700539,82.0,6.4096174,38.157276,0.0
2024-01-03 16:00:00+00:00,9.695999,87.05762,0.0,0.0,8.082337,13.0,6.8777895,42.878906,0.0
2024-01-03 17:00:00+00:00,8.846001,86.08446,0.0,0.0,6.8043203,1.0,8.161764,48.57643,0.0
2024-01-03 18:00:00+00:00,8.296,78.334946,0.0,0.0,5.7999907,0.0,8.404285,43.26433,0.0
2024-01-03 19:00:00+00:00,10.896,63.977997,0.0,0.0,8.74047,0.0,5.506941,11.3098955,0.0
2024-01-03 20:00:00+00:00,8.346001,75.91783,0.0,0.0,6.1903915,0.0,5.506941,348.6901,0.0
2024-01-03 21:00:00+00:00,7.096,84.123436,0.0,0.0,4.972704,0.0,5.634891,333.43503,0.0
2024-01-03 22:00:00+00:00,6.146,95.27278,0.0,0.0,4.1056747,0.0,6.297428,329.03632,0.0
2024-01-03 23:00:00+00:00,4.396,99.65071,0.0,0.0,1.8445802,0.0,8.217153,331.1893,0.0
2024-01-04 00:00:00+00:00,7.746,88.68964,0.0,0.0,5.7550907,0.0,6.792466,327.99466,82.0
2024-01-04 01:00:00+00:00,10.746,60.874237,0.0,0.0,8.211703,3.0,6.9527545,338.74942,270.0
2024-01-04 02:00:00+00:00,12.195999,50.08346,0.0,0.0,9.187635,7.0,8.435069,39.805527,417.0
2024-01-04 03:00:00+00:00,13.246,48.448494,0.0,0.0,10.448504,17.0,8.217153,61.189304,565.0
2024-01-04 04:00:00+00:00,14.146,46.844078,0.0,0.0,11.825762,16.0,7.628263,70.70986,619.0
2024-01-04 05:00:00+00:00,14.896,45.90923,0.0,0.0,12.67749,10.0,8.350138,82.56869,642.0
2024-01-04 06:00:00+00:00,15.246,45.04623,0.0,0.0,12.719025,2.0,8.64,90.0,596.0
2024-01-04 07:00:00+00:00,15.195999,44.71522,0.0,0.0,12.258577,0.0,9.3876505,94.39862,486.0
2024-01-04 08:00:00+00:00,14.596001,46.64077,0.0,0.0,11.6874,0.0,9.255571,103.49575,316.0
2024-01-04 09:00:00+00:00,12.896,56.668125,0.0,0.0,10.80963,0.0,5.2416787,105.945465,123.0
2024-01-04 10:00:00+00:00,12.796,59.47748,0.0,0.0,10.966985,0.0,4.3349743,85.23644,6.0
2024-01-04 11:00:00+00:00,11.896,69.27745,0.0,0.0,10.683179,0.0,2.16,360.0,0.0
2024-01-04 12:00:00+00:00,10.846001,80.07628,0.0,0.0,9.777704,0.0,2.968636,345.9637,0.0
2024-01-04 13:00:00+00:00,10.296,88.60348,0.0,0.0,9.666907,4.0,1.609969,333.43503,0.0
2024-01-04 14:00:00+00:00,9.445999,96.03932,0.0,0.0,8.585911,1.0,3.8268526,318.81415,0.0
2024-01-04 15:00:00+00:00,8.896,97.33242,0.0,0.0,7.684927,0.0,5.6002855,315.0001,0.0
2024-01-04 16:00:00+00:00,6.746,97.62244,0.0,0.0,4.7439585,6.0,7.491114,305.21768,0.0
2024-01-04 17:00:00+00:00,8.695999,91.545876,0.0,0.0,7.2019863,2.0,5.634891,296.56497,0.0
2024-01-04 18:00:00+00:00,8.695999,89.68702,0.0,0.0,7.2086315,0.0,5.0911684,278.13,0.0
2024-01-04 19:00:00+00:00,7.046,93.67736,0.0,0.0,5.087307,1.0,6.725354,285.52417,0.0
2024-01-04 20:00:00+00:00,6.746,93.66262,0.0,0.0,4.618601,5.0,7.42159,284.03625,0.0
2024-01-04 21:00:00+00:00,6.346,94.62225,0.0,0.0,4.1750555,8.0,7.342588,281.3099,0.0
2024-01-04 22:00:00+00:00,5.746,95.58992,0.0,0.0,3.3643856,11.0,8.12197,282.80426,0.0
2024-01-04 23:00:00+00:00,5.196,96.57719,0.0,0.0,2.6160436,15.0,8.905908,284.03625,0.0
2024-01-05 00:00:00+00:00,8.646,84.88646,0.0,1.0,6.8872643,26.0,5.5887027,255.06853,66.0
2024-01-05 01:00:00+00:00,11.695999,73.65197,0.0,1.0,10.143078,31.0,5.6233797,309.8055,221.0
2024-01-05 02:00:00+00:00,14.596001,62.213707,0.0,1.0,13.416004,40.0,3.563818,315.0001,385.0
2024-01-05 03:00:00+00:00,16.746,54.215885,0.0,1.0,15.560308,30.0,3.6,323.13,463.0
2024-01-05 04:00:00+00:00,18.646,48.263115,0.0,0.0,17.753782,1.0,3.5455887,336.0375,592.0
2024-01-05 05:00:00+00:00,19.946,43.31113,0.0,0.0,19.515753,0.0,2.2768397,18.435053,647.0
2024-01-05 06:00:00+00:00,20.595999,41.18092,0.0,0.0,19.882221,0.0,1.484318,75.96373,592.0
2024-01-05 07:00:00+00:00,20.696,41.492485,0.0,0.0,19.609112,0.0,2.4149535,116.56499,472.0
2024-01-05 08:00:00+00:00,20.396,42.995716,0.0,0.0,19.425014,1.0,2.0364676,135.0001,302.0
2024-01-05 09:00:00+00:00,19.446,47.828747,0.0,0.0,18.312597,5.0,4.3498964,114.44395,116.0
2024-01-05 10:00:00+00:00,15.195999,62.352867,0.0,0.0,13.592899,3.0,7.491114,125.21768,6.0
2024-01-05 11:00:00+00:00,13.146,81.75332,0.0,0.0,12.12668,2.0,7.289444,110.22495,0.0
2024-01-05 12:00:00+00:00,13.846001,80.493164,0.0,0.0,13.421923,0.0,4.1046314,52.124958,0.0
2024-01-05 13:00:00+00:00,13.496,84.846634,0.0,0.0,13.542461,2.0,1.8,53.13002,0.0
2024-01-05 14:00:00+00:00,13.146,87.672516,0.0,0.0,13.395603,5.0,0.71999997,270.0,0.0
2024-01-05 15:00:00+00:00,12.746,89.697296,0.0,0.0,12.6100025,4.0,3.2599385,263.6599,0.0
2024-01-05 16:00:00+00:00,12.246,92.38121,0.0,0.0,12.146992,1.0,2.9024127,277.1249,0.0
2024-01-05 17:00:00+00:00,11.796,94.84419,0.0,0.0,11.632641,0.0,3.2399998,270.0,0.0
2024-01-05 18:00:00+00:00,11.296,97.38189,0.0,0.0,10.988024,2.0,4.0249224,280.30478,0.0
2024-01-05 19:00:00+00:00,10.796,99.33713,0.0,0.0,10.376494,0.0,4.379589,279.46225,0.0
2024-01-05 20:00:00+00:00,10.396,100.0,0.0,3.0,9.894577,98.0,4.3349743,265.23645,0.0
2024-01-05 21:00:00+00:00,10.146,100.0,0.0,3.0,9.6561365,98.0,3.7585104,253.30067,0.0
2024-01-05 22:00:00+00:00,10.046,97.68336,0.0,1.0,9.389436,48.0,4.0249224,259.69522,0.0
2024-01-05 23:00:00+00:00,8.945999,99.6632,0.0,1.0,8.109194,20.0,3.7585104,253.30067,0.0
2024-01-06 00:00:00+00:00,10.445999,96.06992,0.0,0.0,9.985722,0.0,2.968636,255.96373,70.0
2024-01-06 01:00:00+00:00,14.246,74.35041,0.0,0.0,13.818903,0.0,2.5455842,315.0001,247.0
2024-01-06 02:00:00+00:00,16.845999,61.069088,0.0,0.0,16.264894,7.0,2.7416782,336.8014,423.0
2024-01-06 03:00:00+00:00,18.845999,53.846107,0.0,0.0,18.442867,1.0,1.609969,26.564985,552.0
2024-01-06 04:00:00+00:00,20.296,49.707268,0.0,0.0,20.465792,0.0,1.8,90.0,635.0
2024-01-06 05:00:00+00:00,21.246,47.67757,0.0,0.0,21.170765,2.0,4.2136917,109.98319,645.0
2024-01-06 06:00:00+00:00,21.496,47.74586,0.0,0.0,20.529177,17.0,6.6185193,112.38018,549.0
2024-01-06 07:00:00+00:00,20.845999,50.189804,0.0,0.0,19.336317,11.0,10.636766,113.962494,408.0
2024-01-06 08:00:00+00:00,18.446,53.92383,0.0,0.0,15.956331,16.0,15.175612,112.30626,248.0
2024-01-06 09:00:00+00:00,16.296,56.74891,0.0,0.0,14.800016,7.0,6.151683,110.55613,115.0
2024-01-06 10:00:00+00:00,14.896,61.86045,0.0,0.0,13.504522,2.0,5.3517847,137.72638,6.0
2024-01-06 11:00:00+00:00,15.146,60.25405,0.0,0.0,13.840084,1.0,4.510787,118.61037,0.0
2024-01-06 12:00:00+00:00,14.096001,65.363,0.0,0.0,12.969917,7.0,3.6179552,95.7105,0.0
2024-01-06 13:00:00+00:00,14.046,69.70689,0.0,1.0,13.520119,22.0,1.08,360.0,0.0
2024-01-06 14:00:00+00:00,13.296,74.688065,0.0,0.0,12.509146,6.0,3.4152596,341.56494,0.0
2024-01-06 15:00:00+00:00,12.445999,81.66244,0.0,0.0,11.588606,11.0,4.829907,333.43503,0.0
2024-01-06 16:00:00+00:00,10.546,89.82949,0.0,1.0,9.416118,25.0,5.8603754,312.5104,0.0
2024-01-06 17:00:00+00:00,11.146,90.177246,0.0,1.0,10.490368,41.0,3.8268526,318.81415,0.0
2024-01-06 18:00:00+00:00,10.596001,94.7965,0.0,3.0,10.070501,100.0,3.319036,310.60123,0.0
2024-01-06 19:00:00+00:00,9.846001,97.679726,0.0,3.0,9.338455,100.0,2.6208394,285.94547,0.0
2024-01-06 20:00:00+00:00,9.646,98.33516,0.0,3.0,9.160991,100.0,2.2768397,288.43503,0.0
2024-01-06 21:00:00+00:00,10.246,96.7102,0.0,3.0,9.790617,100.0,2.7416782,293.1986,0.0
2024-01-06 22:00:00+00:00,10.846001,90.763435,0.0,3.0,10.425348,100.0,1.835647,281.3099,0.0
2024-01-06 23:00:00+00:00,12.146,78.38163,0.0,3.0,11.634249,97.0,0.8049845,296.56497,0.0
2024-01-07 00:00:00+00:00,12.546,72.55826,0.0,3.0,11.692467,96.0,1.835647,78.6901,40.0
2024-01-07 01:00:00+00:00,13.596001,65.2533,0.0,2.0,12.402555,66.0,3.2399998,90.0,210.0
2024-01-07 02:00:00+00:00,14.746,60.57098,0.0,1.0,13.027395,35.0,6.8399997,90.0,396.0
2024-01-07 03:00:00+00:00,16.096,55.548065,0.0,3.0,13.739546,80.0,11.212135,84.47256,489.0
2024-01-07 04:00:00+00:00,16.546,54.535294,0.0,2.0,14.128422,68.0,11.879999,90.0,525.0
2024-01-07 05:00:00+00:00,16.946,53.532536,0.0,2.0,14.604439,68.0,11.525623,91.78987,499.0
2024-01-07 06:00:00+00:00,16.696,54.574184,0.0,3.0,14.259504,97.0,12.261158,93.366394,437.0
2024-01-07 07:00:00+00:00,15.796,57.401966,0.0,3.0,13.2151375,81.0,13.084402,97.907074,327.0
2024-01-07 08:00:00+00:00,14.796,59.759388,0.0,0.0,12.344137,17.0,11.620809,106.18928,247.0
2024-01-07 09:00:00+00:00,13.496,65.23131,0.0,1.0,11.388017,21.0,9.346143,105.64231,111.0
2024-01-07 10:00:00+00:00,11.996,73.9574,0.0,1.0,10.316818,24.0,7.072878,104.743614,6.0
2024-01-07 11:00:00+00:00,10.496,81.40582,0.0,1.0,8.989512,40.0,5.8048253,82.875084,0.0
2024-01-07 12:00:00+00:00,9.846001,82.44207,0.0,1.0,8.186275,34.0,6.1094027,44.999897,0.0
2024-01-07 13:00:00+00:00,10.846001,79.53167,0.0,3.0,9.501532,90.0,4.6938257,32.471172,0.0
2024-01-07 14:00:00+00:00,9.945999,80.49973,0.0,2.0,8.269885,51.0,5.815978,21.801476,0.0
2024-01-07 15:00:00+00:00,9.396,79.32067,0.0,1.0,7.4789085,35.0,6.28713,23.629398,0.0
2024-01-07 16:00:00+00:00,8.596001,82.28278,0.0,1.0,6.5494804,45.0,6.792466,32.005356,0.0
2024-01-07 17:00:00+00:00,8.945999,80.638596,0.0,2.0,7.035287,52.0,5.937272,14.036275,0.0
2024-01-07 18:00:00+00:00,9.746,78.01556,0.0,3.0,7.979061,91.0,5.4119864,3.8140097,0.0
2024-01-07 19:00:00+00:00,10.146,75.954666,0.0,3.0,8.221861,99.0,6.489992,340.55988,0.0
2024-01-07 20:00:00+00:00,9.846001,77.762344,0.0,3.0,8.005847,94.0,5.991594,327.26477,0.0
2024-01-07 21:00:00+00:00,9.846001,76.16763,0.0,3.0,7.9821844,87.0,5.692099,325.30478,0.0
2024-01-07 22:00:00+00:00,9.695999,76.67162,0.0,3.0,8.001784,100.0,4.452954,345.9637,0.0
2024-01-07 23:00:00+00:00,9.445999,79.60227,0.0,3.0,7.9702396,100.0,3.4152596,341.56494,0.0
2024-01-08 00:00:00+00:00,10.396,74.1836,0.0,3.0,8.615337,85.0,5.3517847,340.3461,38.0
2024-01-08 01:00:00+00:00,12.096001,67.90185,0.0,3.0,10.650169,100.0,3.6,360.0,163.0
2024-01-08 02:00:00+00:00,13.195999,64.055626,0.0,3.0,11.837196,93.0,3.319036,347.4712,286.0
2024-01-08 03:00:00+00:00,14.796,58.743862,0.0,3.0,13.597279,88.0,2.6208394,15.945477,409.0
2024-01-08 04:00:00+00:00,15.896,55.30688,0.0,3.0,14.527826,100.0,4.0249224,63.435013,478.0
2024-01-08 05:00:00+00:00,16.346,54.29722,0.0,3.0,14.806061,93.0,5.4477882,97.59455,412.0
2024-01-08 06:00:00+00:00,16.046,56.107918,0.1,51.0,14.500706,100.0,5.815978,111.801476,226.0
2024-01-08 07:00:00+00:00,14.346001,78.971855,1.0,55.0,13.8891945,100.0,4.73506,98.74608,42.0
2024-01-08 08:00:00+00:00,13.846001,80.493164,0.9,53.0,13.587589,99.0,2.968636,75.96373,36.0
2024-01-08 09:00:00+00:00,13.445999,83.721,2.5,63.0,13.490576,91.0,1.2979984,56.309914,45.0
2024-01-08 10:00:00+00:00,12.695999,86.18475,0.9,53.0,12.261396,100.0,3.9763298,95.19434,4.0
2024-01-08 11:00:00+00:00,12.695999,89.39635,0.1,51.0,12.622858,100.0,2.6208394,74.054535,0.0
2024-01-08 12:00:00+00:00,12.496,90.27584,0.2,51.0,12.470631,100.0,2.1897945,80.53775,0.0
2024-01-08 13:00:00+00:00,12.496,92.70194,0.1,51.0,12.695629,99.0,1.484318,75.96373,0.0
2024-01-08 14:00:00+00:00,11.945999,91.75145,0.0,3.0,11.782791,100.0,2.52,90.0,0.0
2024-01-08 15:00:00+00:00,12.396,86.731926,0.0,3.0,12.31703,100.0,1.1384199,108.43504,0.0
2024-01-08 16:00:00+00:00,12.396,86.731926,0.0,1.0,12.1510105,44.0,2.2768397,108.43504,0.0
2024-01-08 17:00:00+00:00,12.195999,87.87916,0.0,2.0,11.79904,53.0,3.319036,130.60121,0.0
2024-01-08 18:00:00+00:00,12.046,89.34506,0.2,51.0,11.710499,91.0,3.096837,144.46223,0.0
2024-01-08 19:00:00+00:00,11.896,90.533646,0.1,51.0,11.80398,100.0,1.5273507,135.0001,0.0
2024-01-08 20:00:00+00:00,11.846001,91.44011,0.2,51.0,11.653843,99.0,2.4149535,153.43501,0.0
2024-01-08 21:00:00+00:00,11.945999,91.446556,0.1,51.0,12.018097,100.0,0.8049845,206.56499,0.0
2024-01-08 22:00:00+00:00,12.046,91.45297,0.0,3.0,12.030344,100.0,1.609969,116.56499,0.0
2024-01-08 23:00:00+00:00,10.945999,97.37476,0.1,51.0,10.533807,92.0,4.0249224,169.6952,0.0
2024-01-09 00:00:00+00:00,11.996,95.16683,0.2,51.0,12.0843525,100.0,2.0364676,135.0001,42.0
2024-01-09 01:00:00+00:00,12.896,93.0303,0.3,51.0,13.37863,85.0,0.5091169,135.0001,83.0
2024-01-09 02:00:00+00:00,14.046,84.62639,0.1,51.0,14.0567875,100.0,3.096837,305.53775,199.0
2024-01-09 03:00:00+00:00,14.996,80.91625,0.0,3.0,15.019609,100.0,3.5455887,336.0375,225.0
2024-01-09 04:00:00+00:00,16.046,77.16221,0.0,3.0,16.314571,100.0,2.52,360.0,295.0
2024-01-09 05:00:00+00:00,17.046,73.36865,0.0,3.0,17.346638,100.0,2.7416782,23.198618,355.0
2024-01-09 06:00:00+00:00,16.696,74.76897,0.0,3.0,16.934856,100.0,3.0547013,44.999897,147.0
2024-01-09 07:00:00+00:00,16.396,77.47041,0.2,51.0,16.504309,100.0,4.510787,118.61037,109.0
2024-01-09 08:00:00+00:00,15.596001,83.96895,0.3,51.0,15.682346,100.0,5.692099,145.30478,50.0
2024-01-09 09:00:00+00:00,14.695999,90.43344,0.1,51.0,15.013233,74.0,4.6938257,147.52882,20.0
2024-01-09 10:00:00+00:00,14.945999,85.28316,0.0,2.0,15.30574,50.0,2.9024127,119.74479,6.0
2024-01-09 11:00:00+00:00,14.695999,86.66781,0.0,2.0,15.426569,76.0,0.35999998,270.0,0.0
2024-01-09 12:00:00+00:00,14.445999,88.367004,0.0,0.0,15.193155,19.0,0.35999998,270.0,0.0
2024-01-09 13:00:00+00:00,14.746,89.26369,0.2,51.0,15.08205,31.0,4.2136917,289.9832,0.0
2024-01-09 14:00:00+00:00,12.496,94.24726,0.0,1.0,12.013319,29.0,6.696387,323.74606,0.0
2024-01-09 15:00:00+00:00,11.146,96.411644,0.0,1.0,10.090936,23.0,8.534353,297.64587,0.0
2024-01-09 16:00:00+00:00,10.646,97.368645,0.0,1.0,9.620676,29.0,7.628263,289.29013,0.0
2024-01-09 17:00:00+00:00,10.596001,97.693275,0.0,1.0,9.71793,38.0,6.6185193,292.3802,0.0
2024-01-09 18:00:00+00:00,10.496,96.71658,0.0,2.0,9.430222,69.0,7.4128532,299.0545,0.0
2024-01-09 19:00:00+00:00,11.096001,96.73183,0.0,0.0,10.455433,15.0,5.692099,304.69522,0.0
2024-01-09 20:00:00+00:00,9.646,98.00514,0.0,1.0,8.22696,25.0,8.587338,303.02386,0.0
2024-01-09 21:00:00+00:00,11.496,94.83232,0.0,1.0,10.860526,43.0,5.8603754,317.4896,0.0
2024-01-09 22:00:00+00:00,11.496,94.83232,0.0,2.0,11.190165,54.0,3.6,306.86996,0.0
2024-01-09 23:00:00+00:00,10.695999,98.021454,0.0,2.0,10.23279,51.0,4.072935,315.0001,0.0
2024-01-10 00:00:00+00:00,11.296,95.776436,0.0,2.0,10.698949,70.0,5.495161,301.60745,51.0
2024-01-10 01:00:00+00:00,13.346001,89.44726,0.0,0.0,13.149147,16.0,4.8433046,318.01288,223.0
2024-01-10 02:00:00+00:00,15.496,80.18795,0.0,1.0,15.405865,21.0,5.0911684,315.0001,406.0
2024-01-10 03:00:00+00:00,17.396,67.62637,0.0,0.0,16.916979,17.0,6.1305785,310.2363,515.0
2024-01-10 04:00:00+00:00,19.046,56.863686,0.0,0.0,18.599535,19.0,6.1305785,310.2363,606.0
2024-01-10 05:00:00+00:00,20.146,48.837658,0.0,0.0,19.224873,11.0,6.297428,300.96368,590.0
2024-01-10 06:00:00+00:00,21.046,35.252453,0.0,0.0,19.179861,0.0,6.193674,324.46225,588.0
2024-01-10 07:00:00+00:00,20.646,25.610321,0.0,0.0,17.827835,0.0,5.0142193,21.037588,499.0
2024-01-10 08:00:00+00:00,18.845999,35.485462,0.0,0.0,16.534487,0.0,5.0911684,98.13002,330.0
2024-01-10 09:00:00+00:00,15.695999,70.735374,0.0,0.0,14.690384,0.0,7.7879906,123.6901,137.0
2024-01-10 10:00:00+00:00,12.896,85.34797,0.0,0.0,11.627775,0.0,9.793059,126.027466,8.0
2024-01-10 11:00:00+00:00,10.896,86.87809,0.0,0.0,9.793211,0.0,5.3999996,126.86998,0.0
2024-01-10 12:00:00+00:00,11.695999,75.95123,0.0,0.0,10.588926,0.0,3.319036,130.60121,0.0
2024-01-10 13:00:00+00:00,10.445999,87.42486,0.0,1.0,9.103927,22.0,6.4096174,51.842735,0.0
2024-01-10 14:00:00+00:00,9.896,85.89868,0.0,0.0,8.338899,15.0,6.489992,56.3099,0.0
2024-01-10 15:00:00+00:00,11.496,73.86892,0.0,0.0,10.179106,14.0,3.7585104,16.699326,0.0
2024-01-10 16:00:00+00:00,8.746,88.47069,0.0,1.0,7.2008533,29.0,5.2416787,344.05453,0.0
2024-01-10 17:00:00+00:00,8.096001,94.04971,0.0,1.0,6.4567366,41.0,6.297428,329.03632,0.0
2024-01-10 18:00:00+00:00,8.796,96.34553,0.0,2.0,7.7024927,75.0,4.3498964,335.55606,0.0
2024-01-10 19:00:00+00:00,9.146,94.73802,0.0,3.0,8.125705,92.0,4.0249224,10.304792,0.0
2024-01-10 20:00:00+00:00,9.046,91.568375,0.0,3.0,7.7461214,95.0,4.8965297,36.027473,0.0
2024-01-10 21:00:00+00:00,8.796,82.30841,0.0,3.0,7.00939,96.0,5.315336,61.69934,0.0
2024-01-10 22:00:00+00:00,9.046,79.820015,0.0,3.0,7.351386,100.0,4.379589,80.53775,0.0
2024-01-10 23:00:00+00:00,8.396,81.40573,0.0,3.0,6.5210247,100.0,5.0911684,98.13002,0.0
