date,temperature_2m,relative_humidity_2m,apparent_temperature,dew_point_2m,precipitation,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,is_day,shortwave_radiation
2024-01-01 00:00:00+08:00,13.445999,71.50276,11.845701,8.396,0.0,3.0,100.0,8.0899935,57.724377,0.0,0.0
2024-01-01 01:00:00+08:00,12.796,71.623055,11.203276,7.796,0.0,3.0,93.0,6.989936,55.491425,0.0,0.0
2024-01-01 02:00:00+08:00,12.296,69.120445,10.649665,6.796,0.0,3.0,100.0,5.692099,55.304783,0.0,0.0
2024-01-01 03:00:00+08:00,11.246,70.35104,9.658446,6.046,0.0,3.0,100.0,4.1046314,52.124958,0.0,0.0
2024-01-01 04:00:00+08:00,10.695999,71.96593,9.137291,5.846,0.0,2.0,65.0,3.6,53.13002,0.0,0.0
2024-01-01 05:00:00+08:00,9.346001,79.31334,7.534919,5.946,0.0,0.0,5.0,5.4833565,66.801384,0.0,0.0
2024-01-01 06:00:00+08:00,9.346001,76.34931,7.5131083,5.396,0.0,0.0,2.0,4.802999,77.00539,0.0,0.0
2024-01-01 07:00:00+08:00,9.346001,75.82105,7.5532846,5.296,0.0,0.0,6.0,4.379589,80.53775,1.0,0.0
2024-01-01 08:00:00+08:00,9.896,74.352516,8.216286,5.546,0.0,0.0,8.0,3.9763298,84.805664,1.0,77.0
2024-01-01 09:00:00+08:00,11.496,66.61272,9.468386,5.496,0.0,0.0,7.0,6.28713,76.75947,1.0,252.0
2024-01-01 10:00:00+08:00,12.695999,61.554836,10.691151,5.496,0.0,0.0,11.0,6.130579,86.63361,1.0,417.0
2024-01-01 11:00:00+08:00,13.896,56.922962,11.711566,5.496,0.0,0.0,9.0,7.5685663,92.72626,1.0,555.0
2024-01-01 12:00:00+08:00,14.996,53.01778,12.996548,5.496,0.0,0.0,13.0,9.422101,96.581856,1.0,633.0
2024-01-01 13:00:00+08:00,15.296,50.75671,12.737944,5.146,0.0,0.0,12.0,12.015589,98.61557,1.0,618.0
2024-01-01 14:00:00+08:00,15.246,48.663628,12.146612,4.4960003,0.0,0.0,15.0,13.202726,101.003494,1.0,577.0
2024-01-01 15:00:00+08:00,14.546,49.67486,11.288703,4.146,0.0,0.0,4.0,12.783802,99.72751,1.0,445.0
2024-01-01 16:00:00+08:00,13.445999,55.053738,10.476051,4.596,0.0,0.0,0.0,11.440978,102.72436,1.0,291.0
2024-01-01 17:00:00+08:00,11.996,63.78346,9.604823,5.346,0.0,0.0,0.0,8.557102,104.62092,1.0,110.0
2024-01-01 18:00:00+08:00,10.246,76.49677,8.649684,6.296,0.0,0.0,0.0,4.5536795,108.43504,0.0,4.0
2024-01-01 19:00:00+08:00,9.346001,80.416115,7.5765085,6.146,0.0,0.0,0.0,5.506941,101.3099,0.0,0.0
2024-01-01 20:00:00+08:00,10.445999,72.669716,8.98008,5.746,0.0,0.0,2.0,2.8116899,50.194473,0.0,0.0
2024-01-01 21:00:00+08:00,10.996,73.022156,9.769084,6.346,0.0,0.0,2.0,2.0991426,30.963696,0.0,0.0
2024-01-01 22:00:00+08:00,10.596001,75.76834,9.357584,6.496,0.0,0.0,3.0,2.4149535,26.564985,0.0,0.0
2024-01-01 23:00:00+08:00,10.096001,80.797035,8.995981,6.946,0.0,0.0,4.0,2.1897945,9.462248,0.0,0.0
2024-01-02 00:00:00+08:00,9.246,88.21207,8.191571,7.396,0.0,0.0,11.0,2.6208394,344.05453,0.0,0.0
2024-01-02 01:00:00+08:00,7.546,98.98135,6.275033,7.396,0.0,0.0,17.0,4.1046314,322.12494,0.0,0.0
2024-01-02 02:00:00+08:00,6.446,100.0,4.6190624,6.446,0.0,3.0,97.0,6.3690495,317.29062,0.0,0.0
2024-01-02 03:00:00+08:00,5.746,100.0,3.6475887,5.746,0.0,1.0,21.0,7.145796,310.91428,0.0,0.0
2024-01-02 04:00:00+08:00,5.396,98.62043,3.2115874,5.196,0.0,0.0,15.0,6.9153743,308.65982,0.0,0.0
2024-01-02 05:00:00+08:00,5.446,94.58425,3.1460319,4.646,0.0,0.0,6.0,6.9153743,308.65982,0.0,0.0
2024-01-02 06:00:00+08:00,6.746,92.69513,4.7494364,5.646,0.0,0.0,2.0,6.297428,300.96368,0.0,0.0
2024-01-02 07:00:00+08:00,5.896,93.94715,3.621149,4.996,0.0,0.0,1.0,7.24486,296.56497,1.0,0.0
2024-01-02 08:00:00+08:00,9.046,85.223015,7.4311295,6.696,0.0,0.0,1.0,5.315336,298.30066,1.0,77.0
2024-01-02 09:00:00+08:00,11.296,74.08715,9.819283,6.846,0.0,0.0,14.0,4.6102495,308.65982,1.0,240.0
2024-01-02 10:00:00+08:00,14.046,63.37444,12.87952,7.196,0.0,0.0,0.0,3.0547013,315.0001,1.0,421.0
2024-01-02 11:00:00+08:00,15.945999,58.426483,15.230835,7.796,0.0,0.0,0.0,1.5273507,44.999897,1.0,562.0
2024-01-02 12:00:00+08:00,17.345999,55.302254,17.13317,8.296,0.0,0.0,0.0,2.4149535,116.56499,1.0,638.0
2024-01-02 13:00:00+08:00,18.396,52.829063,17.994993,8.596001,0.0,0.0,0.0,4.39436,124.992096,1.0,645.0
2024-01-02 14:00:00+08:00,18.896,51.54974,17.77894,8.695999,0.0,0.0,0.0,6.696387,126.25393,1.0,583.0
2024-01-02 15:00:00+08:00,18.845999,52.414207,17.243427,8.896,0.0,0.0,0.0,9.0,126.86999,1.0,461.0
2024-01-02 16:00:00+08:00,18.196,54.775856,16.417984,8.945999,0.0,0.0,5.0,10.296251,126.46933,1.0,294.0
2024-01-02 17:00:00+08:00,16.396,62.208904,15.096754,9.146,0.0,0.0,12.0,7.386582,136.97493,1.0,111.0
2024-01-02 18:00:00+08:00,13.945999,73.55296,12.862087,9.296,0.0,3.0,96.0,6.193674,144.46223,0.0,4.0
2024-01-02 19:00:00+08:00,14.445999,71.69081,13.712828,9.396,0.0,3.0,100.0,3.9763298,185.19434,0.0,0.0
2024-01-02 20:00:00+08:00,13.195999,80.67349,12.528633,9.945999,0.0,3.0,83.0,4.5820518,224.9999,0.0,0.0
2024-01-02 21:00:00+08:00,13.195999,88.55245,13.163448,11.346001,0.9,53.0,88.0,3.0758414,249.44386,0.0,0.0
2024-01-02 22:00:00+08:00,13.246,87.391525,13.233669,11.195999,0.0,2.0,78.0,2.6208394,195.94547,0.0,0.0
2024-01-02 23:00:00+08:00,13.695999,82.37048,13.614832,10.746,0.0,3.0,100.0,2.16,180.0,0.0,0.0
2024-01-03 00:00:00+08:00,13.846001,81.57186,13.97481,10.746,0.0,3.0,100.0,0.71999997,180.0,0.0,0.0
2024-01-03 01:00:00+08:00,12.996,89.71639,13.097036,11.346001,0.0,0.0,9.0,2.16,180.0,0.0,0.0
2024-01-03 02:00:00+08:00,13.096001,86.7996,12.894627,10.945999,0.0,1.0,26.0,3.396233,237.99466,0.0,0.0
2024-01-03 03:00:00+08:00,13.046,87.37307,12.775141,10.996,0.0,1.0,45.0,3.9763298,264.80566,0.0,0.0
2024-01-03 04:00:00+08:00,11.296,91.40459,10.2776375,9.945999,0.0,1.0,31.0,6.9899354,281.88864,0.0,0.0
2024-01-03 05:00:00+08:00,11.195999,85.45392,9.913232,8.846001,0.0,0.0,1.0,6.725354,285.52417,0.0,0.0
2024-01-03 06:00:00+08:00,10.695999,83.11268,8.882001,7.946,0.0,0.0,5.0,8.766573,289.1791,0.0,0.0
2024-01-03 07:00:00+08:00,9.896,85.60636,8.043977,7.596,0.0,1.0,24.0,8.427383,289.9832,1.0,0.0
2024-01-03 08:00:00+08:00,10.945999,80.0904,8.79129,7.646,0.0,0.0,14.0,10.587917,287.81897,1.0,59.0
2024-01-03 09:00:00+08:00,13.346001,71.48386,11.338698,8.296,0.0,0.0,18.0,10.703569,289.6539,1.0,205.0
2024-01-03 10:00:00+08:00,14.396,66.54882,12.175711,8.246,0.0,0.0,9.0,12.074766,296.56497,1.0,361.0
2024-01-03 11:00:00+08:00,15.096001,62.96835,12.598959,8.096001,0.0,1.0,28.0,13.70839,299.93143,1.0,490.0
2024-01-03 12:00:00+08:00,16.196,57.697983,13.768991,7.846,0.0,1.0,49.0,14.20062,300.46545,1.0,588.0
2024-01-03 13:00:00+08:00,17.546,51.01431,14.975813,7.296,0.0,0.0,6.0,15.315873,293.55228,1.0,618.0
2024-01-03 14:00:00+08:00,18.546,46.135757,15.675238,6.746,0.0,0.0,5.0,14.84318,292.83368,1.0,573.0
2024-01-03 15:00:00+08:00,19.296,42.53707,17.151535,6.246,0.0,0.0,16.0,8.225035,293.1986,1.0,452.0
2024-01-03 16:00:00+08:00,17.996,45.66577,15.554876,6.096,0.0,2.0,69.0,10.028439,111.03758,1.0,275.0
2024-01-03 17:00:00+08:00,13.945999,70.16032,11.481574,8.596001,0.0,0.0,18.0,14.372974,112.067955,1.0,104.0
2024-01-03 18:00:00+08:00,11.396,81.249,10.020964,8.296,0.0,0.0,18.0,6.3690495,132.70937,0.0,5.0
2024-01-03 19:00:00+08:00,12.996,68.55569,11.791771,7.346,0.0,1.0,22.0,3.563818,135.0001,0.0,0.0
2024-01-03 20:00:00+08:00,12.695999,68.26008,11.664651,6.996,0.0,0.0,15.0,1.8,360.0,0.0,0.0
2024-01-03 21:00:00+08:00,12.846001,75.37209,12.029205,8.596001,0.0,2.0,53.0,3.0758414,20.556128,0.0,0.0
2024-01-03 22:00:00+08:00,12.695999,75.858734,11.81661,8.546,0.0,2.0,78.0,3.4152596,18.435053,0.0,0.0
2024-01-03 23:00:00+08:00,10.195999,85.347176,8.700539,7.846,0.0,3.0,82.0,6.4096174,38.157276,0.0,0.0
2024-01-04 00:00:00+08:00,9.695999,87.05762,8.082337,7.646,0.0,0.0,13.0,6.8777895,42.878906,0.0,0.0
2024-01-04 01:00:00+08:00,8.846001,86.08446,6.8043203,6.646,0.0,0.0,1.0,8.161764,48.57643,0.0,0.0
2024-01-04 02:00:00+08:00,8.296,78.334946,5.7999907,4.746,0.0,0.0,0.0,8.404285,43.26433,0.0,0.0
2024-01-04 03:00:00+08:00,10.896,63.977997,8.74047,4.3459997,0.0,0.0,0.0,5.506941,11.3098955,0.0,0.0
2024-01-04 04:00:00+08:00,8.346001,75.91783,6.1903915,4.3459997,0.0,0.0,0.0,5.506941,348.6901,0.0,0.0
2024-01-04 05:00:00+08:00,7.096,84.123436,4.972704,4.596,0.0,0.0,0.0,5.634891,333.43503,0.0,0.0
2024-01-04 06:00:00+08:00,6.146,95.27278,4.1056747,5.446,0.0,0.0,0.0,6.297428,329.03632,0.0,0.0
2024-01-04 07:00:00+08:00,4.396,99.65071,1.8445802,4.3459997,0.0,0.0,0.0,8.217153,331.1893,1.0,0.0
2024-01-04 08:00:00+08:00,7.746,88.68964,5.7550907,5.996,0.0,0.0,0.0,6.792466,327.99466,1.0,82.0
2024-01-04 09:00:00+08:00,10.746,60.874237,8.211703,3.496,0.0,0.0,3.0,6.9527545,338.74942,1.0,270.0
2024-01-04 10:00:00+08:00,12.195999,50.08346,9.187635,2.096,0.0,0.0,7.0,8.435069,39.805527,1.0,417.0
2024-01-04 11:00:00+08:00,13.246,48.448494,10.448504,2.596,0.0,0.0,17.0,8.217153,61.189304,1.0,565.0
2024-01-04 12:00:00+08:00,14.146,46.844078,11.825762,2.946,0.0,0.0,16.0,7.628263,70.70986,1.0,619.0
2024-01-04 13:00:00+08:00,14.896,45.90923,12.67749,3.346,0.0,0.0,10.0,8.350138,82.56869,1.0,642.0
2024-01-04 14:00:00+08:00,15.246,45.04623,12.719025,3.396,0.0,0.0,2.0,8.64,90.0,1.0,596.0
2024-01-04 15:00:00+08:00,15.195999,44.71522,12.258577,3.246,0.0,0.0,0.0,9.3876505,94.39862,1.0,486.0
2024-01-04 16:00:00+08:00,14.596001,46.64077,11.6874,3.296,0.0,0.0,0.0,9.255571,103.49575,1.0,316.0
2024-01-04 17:00:00+08:00,12.896,56.668125,10.80963,4.4960003,0.0,0.0,0.0,5.2416787,105.945465,1.0,123.0
2024-01-04 18:00:00+08:00,12.796,59.47748,10.966985,5.096,0.0,0.0,0.0,4.3349743,85.23644,0.0,6.0
2024-01-04 19:00:00+08:00,11.896,69.27745,10.683179,6.446,0.0,0.0,0.0,2.16,360.0,0.0,0.0
2024-01-04 20:00:00+08:00,10.846001,80.07628,9.777704,7.546,0.0,0.0,0.0,2.968636,345.9637,0.0,0.0
2024-01-04 21:00:00+08:00,10.296,88.60348,9.666907,8.496,0.0,0.0,4.0,1.609969,333.43503,0.0,0.0
2024-01-04 22:00:00+08:00,9.445999,96.03932,8.585911,8.846001,0.0,0.0,1.0,3.8268526,318.81415,0.0,0.0
2024-01-04 23:00:00+08:00,8.896,97.33242,7.684927,8.496,0.0,0.0,0.0,5.6002855,315.0001,0.0,0.0
2024-01-05 00:00:00+08:00,6.746,97.62244,4.7439585,6.396,0.0,0.0,6.0,7.491114,305.21768,0.0,0.0
2024-01-05 01:00:00+08:00,8.695999,91.545876,7.2019863,7.396,0.0,0.0,2.0,5.634891,296.56497,0.0,0.0
2024-01-05 02:00:00+08:00,8.695999,89.68702,7.2086315,7.096,0.0,0.0,0.0,5.0911684,278.13,0.0,0.0
2024-01-05 03:00:00+08:00,7.046,93.67736,5.087307,6.096,0.0,0.0,1.0,6.725354,285.52417,0.0,0.0
2024-01-05 04:00:00+08:00,6.746,93.66262,4.618601,5.796,0.0,0.0,5.0,7.42159,284.03625,0.0,0.0
2024-01-05 05:00:00+08:00,6.346,94.62225,4.1750555,5.546,0.0,0.0,8.0,7.342588,281.3099,0.0,0.0
2024-01-05 06:00:00+08:00,5.746,95.58992,3.3643856,5.096,0.0,0.0,11.0,8.12197,282.80426,0.0,0.0
2024-01-05 07:00:00+08:00,5.196,96.57719,2.6160436,4.696,0.0,0.0,15.0,8.905908,284.03625,1.0,0.0
2024-01-05 08:00:00+08:00,8.646,84.88646,6.8872643,6.246,0.0,1.0,26.0,5.5887027,255.06853,1.0,66.0
2024-01-05 09:00:00+08:00,11.695999,73.65197,10.143078,7.146,0.0,1.0,31.0,5.6233797,309.8055,1.0,221.0
2024-01-05 10:00:00+08:00,14.596001,62.213707,13.416004,7.446,0.0,1.0,40.0,3.563818,315.0001,1.0,385.0
2024-01-05 11:00:00+08:00,16.746,54.215885,15.560308,7.446,0.0,1.0,30.0,3.6,323.13,1.0,463.0
2024-01-05 12:00:00+08:00,18.646,48.263115,17.753782,7.496,0.0,0.0,1.0,3.5455887,336.0375,1.0,592.0
2024-01-05 13:00:00+08:00,19.946,43.31113,19.515753,7.096,0.0,0.0,0.0,2.2768397,18.435053,1.0,647.0
2024-01-05 14:00:00+08:00,20.595999,41.18092,19.882221,6.946,0.0,0.0,0.0,1.484318,75.96373,1.0,592.0
2024-01-05 15:00:00+08:00,20.696,41.492485,19.609112,7.146,0.0,0.0,0.0,2.4149535,116.56499,1.0,472.0
2024-01-05 16:00:00+08:00,20.396,42.995716,19.425014,7.396,0.0,0.0,1.0,2.0364676,135.0001,1.0,302.0
2024-01-05 17:00:00+08:00,19.446,47.828747,18.312597,8.096001,0.0,0.0,5.0,4.3498964,114.44395,1.0,116.0
2024-01-05 18:00:00+08:00,15.195999,62.352867,13.592899,8.046,0.0,0.0,3.0,7.491114,125.21768,0.0,6.0
2024-01-05 19:00:00+08:00,13.146,81.75332,12.12668,10.096001,0.0,0.0,2.0,7.289444,110.22495,0.0,0.0
2024-01-05 20:00:00+08:00,13.846001,80.493164,13.421923,10.546,0.0,0.0,0.0,4.1046314,52.124958,0.0,0.0
2024-01-05 21:00:00+08:00,13.496,84.846634,13.542461,10.996,0.0,0.0,2.0,1.8,53.13002,0.0,0.0
2024-01-05 22:00:00+08:00,13.146,87.672516,13.395603,11.146,0.0,0.0,5.0,0.71999997,270.0,0.0,0.0
2024-01-05 23:00:00+08:00,12.746,89.697296,12.6100025,11.096001,0.0,0.0,4.0,3.2599385,263.6599,0.0,0.0
2024-01-06 00:00:00+08:00,12.246,92.38121,12.146992,11.046,0.0,0.0,1.0,2.9024127,277.1249,0.0,0.0
2024-01-06 01:00:00+08:00,11.796,94.84419,11.632641,10.996,0.0,0.0,0.0,3.2399998,270.0,0.0,0.0
2024-01-06 02:00:00+08:00,11.296,97.38189,10.988024,10.896,0.0,0.0,2.0,4.0249224,280.30478,0.0,0.0
2024-01-06 03:00:00+08:00,10.796,99.33713,10.376494,10.695999,0.0,0.0,0.0,4.379589,279.46225,0.0,0.0
2024-01-06 04:00:00+08:00,10.396,100.0,9.894577,10.396,0.0,3.0,98.0,4.3349743,265.23645,0.0,0.0
2024-01-06 05:00:00+08:00,10.146,100.0,9.6561365,10.146,0.0,3.0,98.0,3.7585104,253.30067,0.0,0.0
2024-01-06 06:00:00+08:00,10.046,97.68336,9.389436,9.695999,0.0,1.0,48.0,4.0249224,259.69522,0.0,0.0
2024-01-06 07:00:00+08:00,8.945999,99.6632,8.109194,8.896,0.0,1.0,20.0,3.7585104,253.30067,1.0,0.0
2024-01-06 08:00:00+08:00,10.445999,96.06992,9.985722,9.846001,0.0,0.0,0.0,2.968636,255.96373,1.0,70.0
2024-01-06 09:00:00+08:00,14.246,74.35041,13.818903,9.746,0.0,0.0,0.0,2.5455842,315.0001,1.0,247.0
2024-01-06 10:00:00+08:00,16.845999,61.069088,16.264894,9.296,0.0,0.0,7.0,2.7416782,336.8014,1.0,423.0
2024-01-06 11:00:00+08:00,18.845999,53.846107,18.442867,9.296,0.0,0.0,1.0,1.609969,26.564985,1.0,552.0
2024-01-06 12:00:00+08:00,20.296,49.707268,20.465792,9.445999,0.0,0.0,0.0,1.8,90.0,1.0,635.0
2024-01-06 13:00:00+08:00,21.246,47.67757,21.170765,9.695999,0.0,0.0,2.0,4.2136917,109.98319,1.0,645.0
2024-01-06 14:00:00+08:00,21.496,47.74586,20.529177,9.945999,0.0,0.0,17.0,6.6185193,112.38018,1.0,549.0
2024-01-06 15:00:00+08:00,20.845999,50.189804,19.336317,10.096001,0.0,0.0,11.0,10.636766,113.962494,1.0,408.0
2024-01-06 16:00:00+08:00,18.446,53.92383,15.956331,8.945999,0.0,0.0,16.0,15.175612,112.30626,1.0,248.0
2024-01-06 17:00:00+08:00,16.296,56.74891,14.800016,7.696,0.0,0.0,7.0,6.151683,110.55613,1.0,115.0
2024-01-06 18:00:00+08:00,14.896,61.86045,13.504522,7.646,0.0,0.0,2.0,5.3517847,137.72638,0.0,6.0
2024-01-06 19:00:00+08:00,15.146,60.25405,13.840084,7.496,0.0,0.0,1.0,4.510787,118.61037,0.0,0.0
2024-01-06 20:00:00+08:00,14.096001,65.363,12.969917,7.696,0.0,0.0,7.0,3.6179552,95.7105,0.0,0.0
2024-01-06 21:00:00+08:00,14.046,69.70689,13.520119,8.596001,0.0,1.0,22.0,1.08,360.0,0.0,0.0
2024-01-06 22:00:00+08:00,13.296,74.688065,12.509146,8.896,0.0,0.0,6.0,3.4152596,341.56494,0.0,0.0
2024-01-06 23:00:00+08:00,12.445999,81.66244,11.588606,9.396,0.0,0.0,11.0,4.829907,333.43503,0.0,0.0
2024-01-07 00:00:00+08:00,10.546,89.82949,9.416118,8.945999,0.0,1.0,25.0,5.8603754,312.5104,0.0,0.0
2024-01-07 01:00:00+08:00,11.146,90.177246,10.490368,9.596001,0.0,1.0,41.0,3.8268526,318.81415,0.0,0.0
2024-01-07 02:00:00+08:00,10.596001,94.7965,10.070501,9.796,0.0,3.0,100.0,3.319036,310.60123,0.0,0.0
2024-01-07 03:00:00+08:00,9.846001,97.679726,9.338455,9.496,0.0,3.0,100.0,2.6208394,285.94547,0.0,0.0
2024-01-07 04:00:00+08:00,9.646,98.33516,9.160991,9.396,0.0,3.0,100.0,2.2768397,288.43503,0.0,0.0
2024-01-07 05:00:00+08:00,10.246,96.7102,9.790617,9.746,0.0,3.0,100.0,2.7416782,293.1986,0.0,0.0
2024-01-07 06:00:00+08:00,10.846001,90.763435,10.425348,9.396,0.0,3.0,100.0,1.835647,281.3099,0.0,0.0
2024-01-07 07:00:00+08:00,12.146,78.38163,11.634249,8.496,0.0,3.0,97.0,0.8049845,296.56497,1.0,0.0
2024-01-07 08:00:00+08:00,12.546,72.55826,11.692467,7.746,0.0,3.0,96.0,1.835647,78.6901,1.0,40.0
2024-01-07 09:00:00+08:00,13.596001,65.2533,12.402555,7.196,0.0,2.0,66.0,3.2399998,90.0,1.0,210.0
2024-01-07 10:00:00+08:00,14.746,60.57098,13.027395,7.196,0.0,1.0,35.0,6.8399997,90.0,1.0,396.0
2024-01-07 11:00:00+08:00,16.096,55.548065,13.739546,7.196,0.0,3.0,80.0,11.212135,84.47256,1.0,489.0
2024-01-07 12:00:00+08:00,16.546,54.535294,14.128422,7.346,0.0,2.0,68.0,11.879999,90.0,1.0,525.0
2024-01-07 13:00:00+08:00,16.946,53.532536,14.604439,7.446,0.0,2.0,68.0,11.525623,91.78987,1.0,499.0
2024-01-07 14:00:00+08:00,16.696,54.574184,14.259504,7.496,0.0,3.0,97.0,12.261158,93.366394,1.0,437.0
2024-01-07 15:00:00+08:00,15.796,57.401966,13.2151375,7.396,0.0,3.0,81.0,13.084402,97.907074,1.0,327.0
2024-01-07 16:00:00+08:00,14.796,59.759388,12.344137,7.046,0.0,0.0,17.0,11.620809,106.18928,1.0,247.0
2024-01-07 17:00:00+08:00,13.496,65.23131,11.388017,7.096,0.0,1.0,21.0,9.346143,105.64231,1.0,111.0
2024-01-07 18:00:00+08:00,11.996,73.9574,10.316818,7.496,0.0,1.0,24.0,7.072878,104.743614,0.0,6.0
2024-01-07 19:00:00+08:00,10.496,81.40582,8.989512,7.446,0.0,1.0,40.0,5.8048253,82.875084,0.0,0.0
2024-01-07 20:00:00+08:00,9.846001,82.44207,8.186275,6.996,0.0,1.0,34.0,6.1094027,44.999897,0.0,0.0
2024-01-07 21:00:00+08:00,10.846001,79.53167,9.501532,7.446,0.0,3.0,90.0,4.6938257,32.471172,0.0,0.0
2024-01-07 22:00:00+08:00,9.945999,80.49973,8.269885,6.746,0.0,2.0,51.0,5.815978,21.801476,0.0,0.0
2024-01-07 23:00:00+08:00,9.396,79.32067,7.4789085,5.996,0.0,1.0,35.0,6.28713,23.629398,0.0,0.0
2024-01-08 00:00:00+08:00,8.596001,82.28278,6.5494804,5.746,0.0,1.0,45.0,6.792466,32.005356,0.0,0.0
2024-01-08 01:00:00+08:00,8.945999,80.638596,7.035287,5.796,0.0,2.0,52.0,5.937272,14.036275,0.0,0.0
2024-01-08 02:00:00+08:00,9.746,78.01556,7.979061,6.096,0.0,3.0,91.0,5.4119864,3.8140097,0.0,0.0
2024-01-08 03:00:00+08:00,10.146,75.954666,8.221861,6.096,0.0,3.0,99.0,6.489992,340.55988,0.0,0.0
2024-01-08 04:00:00+08:00,9.846001,77.762344,8.005847,6.146,0.0,3.0,94.0,5.991594,327.26477,0.0,0.0
2024-01-08 05:00:00+08:00,9.846001,76.16763,7.9821844,5.846,0.0,3.0,87.0,5.692099,325.30478,0.0,0.0
2024-01-08 06:00:00+08:00,9.695999,76.67162,8.001784,5.796,0.0,3.0,100.0,4.452954,345.9637,0.0,0.0
2024-01-08 07:00:00+08:00,9.445999,79.60227,7.9702396,6.096,0.0,3.0,100.0,3.4152596,341.56494,1.0,0.0
2024-01-08 08:00:00+08:00,10.396,74.1836,8.615337,5.996,0.0,3.0,85.0,5.3517847,340.3461,1.0,38.0
2024-01-08 09:00:00+08:00,12.096001,67.90185,10.650169,6.346,0.0,3.0,100.0,3.6,360.0,1.0,163.0
2024-01-08 10:00:00+08:00,13.195999,64.055626,11.837196,6.546,0.0,3.0,93.0,3.319036,347.4712,1.0,286.0
2024-01-08 11:00:00+08:00,14.796,58.743862,13.597279,6.796,0.0,3.0,88.0,2.6208394,15.945477,1.0,409.0
2024-01-08 12:00:00+08:00,15.896,55.30688,14.527826,6.946,0.0,3.0,100.0,4.0249224,63.435013,1.0,478.0
2024-01-08 13:00:00+08:00,16.346,54.29722,14.806061,7.096,0.0,3.0,93.0,5.4477882,97.59455,1.0,412.0
2024-01-08 14:00:00+08:00,16.046,56.107918,14.500706,7.296,0.1,51.0,100.0,5.815978,111.801476,1.0,226.0
2024-01-08 15:00:00+08:00,14.346001,78.971855,13.8891945,10.746,1.0,55.0,100.0,4.73506,98.74608,1.0,42.0
2024-01-08 16:00:00+08:00,13.846001,80.493164,13.587589,10.546,0.9,53.0,99.0,2.968636,75.96373,1.0,36.0
2024-01-08 17:00:00+08:00,13.445999,83.721,13.490576,10.746,2.5,63.0,91.0,1.2979984,56.309914,1.0,45.0
2024-01-08 18:00:00+08:00,12.695999,86.18475,12.261396,10.445999,0.9,53.0,100.0,3.9763298,95.19434,0.0,4.0
2024-01-08 19:00:00+08:00,12.695999,89.39635,12.622858,10.996,0.1,51.0,100.0,2.6208394,74.054535,0.0,0.0
2024-01-08 20:00:00+08:00,12.496,90.27584,12.470631,10.945999,0.2,51.0,100.0,2.1897945,80.53775,0.0,0.0
2024-01-08 21:00:00+08:00,12.496,92.70194,12.695629,11.346001,0.1,51.0,99.0,1.484318,75.96373,0.0,0.0
2024-01-08 22:00:00+08:00,11.945999,91.75145,11.782791,10.646,0.0,3.0,100.0,2.52,90.0,0.0,0.0
2024-01-08 23:00:00+08:00,12.396,86.731926,12.31703,10.246,0.0,3.0,100.0,1.1384199,108.43504,0.0,0.0
2024-01-09 00:00:00+08:00,12.396,86.731926,12.1510105,10.246,0.0,1.0,44.0,2.2768397,108.43504,0.0,0.0
2024-01-09 01:00:00+08:00,12.195999,87.87916,11.79904,10.246,0.0,2.0,53.0,3.319036,130.60121,0.0,0.0
2024-01-09 02:00:00+08:00,12.046,89.34506,11.710499,10.346001,0.2,51.0,91.0,3.096837,144.46223,0.0,0.0
2024-01-09 03:00:00+08:00,11.896,90.533646,11.80398,10.396,0.1,51.0,100.0,1.5273507,135.0001,0.0,0.0
2024-01-09 04:00:00+08:00,11.846001,91.44011,11.653843,10.496,0.2,51.0,99.0,2.4149535,153.43501,0.0,0.0
2024-01-09 05:00:00+08:00,11.945999,91.446556,12.018097,10.596001,0.1,51.0,100.0,0.8049845,206.56499,0.0,0.0
2024-01-09 06:00:00+08:00,12.046,91.45297,12.030344,10.695999,0.0,3.0,100.0,1.609969,116.56499,0.0,0.0
2024-01-09 07:00:00+08:00,10.945999,97.37476,10.533807,10.546,0.1,51.0,92.0,4.0249224,169.6952,1.0,0.0
2024-01-09 08:00:00+08:00,11.996,95.16683,12.0843525,11.246,0.2,51.0,100.0,2.0364676,135.0001,1.0,42.0
2024-01-09 09:00:00+08:00,12.896,93.0303,13.37863,11.796,0.3,51.0,85.0,0.5091169,135.0001,1.0,83.0
2024-01-09 10:00:00+08:00,14.046,84.62639,14.0567875,11.496,0.1,51.0,100.0,3.096837,305.53775,1.0,199.0
2024-01-09 11:00:00+08:00,14.996,80.91625,15.019609,11.746,0.0,3.0,100.0,3.5455887,336.0375,1.0,225.0
2024-01-09 12:00:00+08:00,16.046,77.16221,16.314571,12.046,0.0,3.0,100.0,2.52,360.0,1.0,295.0
2024-01-09 13:00:00+08:00,17.046,73.36865,17.346638,12.246,0.0,3.0,100.0,2.7416782,23.198618,1.0,355.0
2024-01-09 14:00:00+08:00,16.696,74.76897,16.934856,12.195999,0.0,3.0,100.0,3.0547013,44.999897,1.0,147.0
2024-01-09 15:00:00+08:00,16.396,77.47041,16.504309,12.445999,0.2,51.0,100.0,4.510787,118.61037,1.0,109.0
2024-01-09 16:00:00+08:00,15.596001,83.96895,15.682346,12.896,0.3,51.0,100.0,5.692099,145.30478,1.0,50.0
2024-01-09 17:00:00+08:00,14.695999,90.43344,15.013233,13.146,0.1,51.0,74.0,4.6938257,147.52882,1.0,20.0
